RiskType,Qualifier,Bucket,Label1,Label2,Amount,AmountCurrency
GIRR_VEGA,GBP,,1M,XCCY,623959.8585884827,JPY
GIRR_VEGA,GBP,,1Y,2Y,30873.665893930538,EUR
GIRR_VEGA,EUR,,1M,2Y,958712.3434996885,GBP
GIRR_VEGA,JPY,,1M,XCCY,633869.5894740832,JPY
GIRR_VEGA,EUR,,1M,INFL,329084.5393333934,USD
GIRR_VEGA,USD,,1Y,INFL,702124.3731593919,USD
GIRR_VEGA,USD,,1Y,XCCY,557571.7440710557,JPY
GIRR_VEGA,GBP,,6M,INFL,376541.1703292584,EUR
GIRR_VEGA,GBP,,1Y,2Y,74401.09122689968,USD
GIRR_VEGA,JPY,,1Y,XCCY,657139.0893103577,JPY
GIRR_VEGA,GBP,,1M,2Y,213817.0770556353,EUR
GIRR_VEGA,GBP,,6M,5Y,57427.5434307299,JPY
GIRR_VEGA,GBP,,6M,XCCY,595222.0522900278,JPY
GIRR_VEGA,USD,,6M,XCCY,294145.09786870587,GBP
GIRR_VEGA,GBP,,1M,5Y,872800.4654809532,EUR
GIRR_VEGA,GBP,,6M,XCCY,289813.3039739602,GBP
GIRR_VEGA,JPY,,1M,5Y,171426.07110518834,EUR
GIRR_VEGA,GBP,,1M,5Y,506785.2287178557,JPY
GIRR_VEGA,USD,,1M,INFL,802977.2377461377,USD
GIRR_VEGA,USD,,1M,5Y,325515.2742397054,GBP
GIRR_VEGA,USD,,1M,INFL,970981.3429401338,GBP
GIRR_VEGA,JPY,,6M,5Y,662849.6735238828,EUR
GIRR_VEGA,EUR,,6M,XCCY,166211.91446275657,GBP
GIRR_VEGA,EUR,,6M,XCCY,927699.5874667729,EUR
GIRR_VEGA,USD,,6M,XCCY,584243.3370960009,JPY
GIRR_VEGA,JPY,,1M,INFL,912704.6734552946,JPY
GIRR_VEGA,USD,,1M,2Y,635948.4050501604,JPY
GIRR_VEGA,USD,,1M,XCCY,30005.174782023107,GBP
GIRR_VEGA,GBP,,1Y,INFL,720286.7090000699,GBP
GIRR_VEGA,USD,,6M,XCCY,136746.91095802613,GBP
GIRR_VEGA,GBP,,6M,XCCY,671132.5552541398,USD
GIRR_VEGA,EUR,,6M,5Y,432570.1286800055,GBP
GIRR_VEGA,GBP,,1Y,5Y,307488.41846212285,JPY
GIRR_VEGA,GBP,,1M,2Y,272462.93685560464,JPY
GIRR_VEGA,JPY,,1Y,2Y,437912.0515623032,USD
GIRR_VEGA,EUR,,1M,INFL,709748.9676262551,USD
GIRR_VEGA,USD,,1Y,XCCY,995338.3565198487,GBP
GIRR_VEGA,GBP,,1Y,XCCY,268223.8914389877,EUR
GIRR_VEGA,EUR,,1Y,INFL,560603.7903006346,USD
GIRR_VEGA,EUR,,1Y,2Y,26665.98970904663,JPY
GIRR_VEGA,JPY,,1Y,2Y,958751.1705962232,EUR
GIRR_VEGA,EUR,,1M,2Y,940055.5679353932,EUR
GIRR_VEGA,USD,,6M,2Y,400445.3169298193,GBP
GIRR_VEGA,JPY,,1Y,2Y,306503.26005243516,USD
GIRR_VEGA,USD,,1M,5Y,744239.4482039711,EUR
GIRR_VEGA,USD,,1Y,INFL,790575.4200163374,JPY
GIRR_VEGA,GBP,,1Y,XCCY,605063.0886705808,EUR
GIRR_VEGA,USD,,1Y,INFL,277028.00044093677,EUR
GIRR_VEGA,USD,,1Y,INFL,362900.6572283051,EUR
GIRR_VEGA,EUR,,6M,5Y,889675.820846657,GBP
GIRR_VEGA,JPY,,1M,5Y,93233.84959342172,USD
GIRR_VEGA,USD,,1M,INFL,719316.0615879671,EUR
GIRR_VEGA,EUR,,6M,XCCY,766260.0179628984,USD
GIRR_VEGA,EUR,,1Y,INFL,900080.6528479028,USD
GIRR_VEGA,EUR,,6M,2Y,520583.6249831288,GBP
GIRR_VEGA,JPY,,1M,5Y,645119.5569243318,EUR
GIRR_VEGA,USD,,6M,XCCY,665371.7891375172,GBP
GIRR_VEGA,GBP,,6M,2Y,84001.62344008184,EUR
GIRR_VEGA,JPY,,1Y,5Y,525791.5631325145,EUR
GIRR_VEGA,USD,,6M,INFL,18942.195261104353,USD
GIRR_VEGA,JPY,,6M,INFL,224321.9541492723,EUR
GIRR_VEGA,JPY,,1M,5Y,117908.22919321111,USD
GIRR_VEGA,JPY,,1Y,INFL,37756.20574883655,GBP
GIRR_VEGA,USD,,1Y,2Y,683348.6269059132,GBP
GIRR_VEGA,GBP,,6M,5Y,577334.1869332195,USD
GIRR_VEGA,USD,,1M,2Y,216818.9501362949,JPY
GIRR_VEGA,GBP,,1Y,INFL,456014.53541665786,EUR
GIRR_VEGA,GBP,,1M,2Y,210314.01544578897,USD
GIRR_VEGA,USD,,1Y,5Y,867451.5280284978,USD
GIRR_VEGA,EUR,,6M,5Y,247838.89965522924,GBP
GIRR_VEGA,EUR,,1M,2Y,596174.3747494954,EUR
GIRR_VEGA,EUR,,6M,INFL,611646.0607221349,JPY
GIRR_VEGA,USD,,6M,INFL,60181.07794559389,JPY
GIRR_VEGA,GBP,,6M,INFL,835330.2573159344,USD
GIRR_VEGA,JPY,,1M,INFL,166094.88640248287,EUR
GIRR_VEGA,JPY,,1M,5Y,848628.0272595312,GBP
GIRR_VEGA,EUR,,6M,5Y,242570.9804420239,GBP
GIRR_VEGA,EUR,,6M,XCCY,206561.1734640515,EUR
GIRR_VEGA,USD,,6M,5Y,499422.02153910947,USD
GIRR_VEGA,USD,,1Y,2Y,643458.2133200216,GBP
GIRR_VEGA,GBP,,1Y,INFL,143738.917995267,GBP
GIRR_VEGA,GBP,,1Y,2Y,79142.85211833929,USD
GIRR_VEGA,USD,,1Y,2Y,778188.411048689,USD
GIRR_VEGA,USD,,1Y,XCCY,588174.1038857022,EUR
GIRR_VEGA,JPY,,1Y,2Y,856384.1620153233,GBP
GIRR_VEGA,GBP,,1Y,XCCY,839586.9071425855,EUR
GIRR_VEGA,USD,,1M,XCCY,114817.24818901187,GBP
GIRR_VEGA,GBP,,1M,XCCY,128020.85570201967,EUR
GIRR_VEGA,GBP,,1M,INFL,19038.40558075191,USD
GIRR_VEGA,EUR,,1M,5Y,881801.1022709842,JPY
GIRR_VEGA,GBP,,1Y,2Y,241927.23899607226,JPY
GIRR_VEGA,JPY,,1M,INFL,171851.67067386518,JPY
GIRR_VEGA,GBP,,6M,2Y,944835.444503215,GBP
GIRR_VEGA,EUR,,1Y,INFL,428798.3032272168,GBP
GIRR_VEGA,EUR,,6M,INFL,193352.63373755306,GBP
GIRR_VEGA,JPY,,1M,2Y,412971.9140014609,USD
GIRR_VEGA,EUR,,1Y,2Y,256145.9238015236,JPY
GIRR_VEGA,JPY,,6M,XCCY,530364.4793434887,JPY
GIRR_VEGA,JPY,,6M,2Y,711550.9127261237,USD
GIRR_VEGA,GBP,,6M,2Y,93665.60089043567,GBP
GIRR_VEGA,USD,,6M,5Y,756756.6427596014,EUR
GIRR_VEGA,USD,,1M,INFL,417287.33836344717,GBP
GIRR_VEGA,GBP,,1M,5Y,408789.36466585816,USD
GIRR_VEGA,GBP,,1Y,2Y,672102.3254030485,USD
GIRR_VEGA,USD,,1Y,INFL,788334.520442797,USD
GIRR_VEGA,JPY,,1Y,XCCY,460323.1888130702,GBP
GIRR_VEGA,JPY,,1Y,5Y,933781.0572967376,JPY
GIRR_VEGA,GBP,,6M,INFL,665152.5980349582,USD
GIRR_VEGA,EUR,,1M,5Y,262491.7691085064,JPY
GIRR_VEGA,EUR,,1M,2Y,470587.9066729253,EUR
GIRR_VEGA,GBP,,6M,5Y,324004.3178958993,USD
GIRR_VEGA,USD,,1Y,XCCY,594821.3241144259,EUR
GIRR_VEGA,GBP,,1Y,XCCY,283242.4533512167,EUR
GIRR_VEGA,USD,,1M,XCCY,455820.09468617826,EUR
GIRR_VEGA,EUR,,1M,2Y,131926.05316003363,USD
GIRR_VEGA,USD,,6M,5Y,334325.5058107073,GBP
GIRR_VEGA,GBP,,6M,2Y,507467.43975714344,USD
GIRR_VEGA,GBP,,1Y,2Y,694547.3565774668,GBP
GIRR_VEGA,JPY,,1M,INFL,583355.4383317755,EUR
GIRR_VEGA,JPY,,6M,2Y,748512.2124625314,EUR
GIRR_VEGA,USD,,1M,XCCY,569714.5863850489,GBP
GIRR_VEGA,EUR,,6M,2Y,244268.14451063366,USD
GIRR_VEGA,EUR,,1M,INFL,637859.9483466052,USD
GIRR_VEGA,GBP,,6M,XCCY,45909.266987308074,USD
GIRR_VEGA,USD,,1Y,5Y,627288.9631641627,USD
GIRR_VEGA,JPY,,6M,2Y,951179.8255566079,JPY
GIRR_VEGA,GBP,,1Y,2Y,691092.1407501588,JPY
GIRR_VEGA,GBP,,1M,5Y,957981.5945134992,JPY
GIRR_VEGA,JPY,,1Y,2Y,563771.9645779429,USD
GIRR_VEGA,JPY,,1M,XCCY,600993.1464883303,GBP
GIRR_VEGA,EUR,,6M,2Y,697252.405180824,EUR
GIRR_VEGA,JPY,,1Y,XCCY,567806.1725429608,EUR
GIRR_VEGA,EUR,,1Y,INFL,964803.9704549069,GBP
GIRR_VEGA,EUR,,6M,XCCY,777143.0044590374,USD
GIRR_VEGA,EUR,,1Y,XCCY,189047.17329572345,GBP
GIRR_VEGA,USD,,6M,INFL,866341.0966622528,USD
GIRR_VEGA,GBP,,6M,INFL,900594.9981482357,EUR
GIRR_VEGA,JPY,,6M,2Y,446331.11402756773,USD
GIRR_VEGA,USD,,1M,5Y,703772.3749850794,EUR
GIRR_VEGA,EUR,,1M,2Y,513423.0203056022,EUR
GIRR_VEGA,USD,,6M,INFL,915544.101239195,GBP
GIRR_VEGA,GBP,,1Y,2Y,754164.262969453,USD
GIRR_VEGA,GBP,,6M,5Y,891121.2098709259,GBP
GIRR_VEGA,GBP,,6M,INFL,591511.244485939,USD
GIRR_VEGA,EUR,,1M,5Y,785955.2380749466,USD
GIRR_VEGA,USD,,1Y,XCCY,420878.99636588997,USD
GIRR_VEGA,USD,,1Y,5Y,697138.0572253632,GBP
GIRR_VEGA,GBP,,1M,INFL,246382.94432614752,GBP
GIRR_VEGA,GBP,,6M,INFL,185825.01685121623,EUR
GIRR_VEGA,GBP,,1M,5Y,924833.4871602147,JPY
GIRR_VEGA,JPY,,6M,XCCY,410841.8813144882,EUR
GIRR_VEGA,JPY,,1Y,2Y,105511.64886039245,GBP
GIRR_VEGA,JPY,,1M,2Y,507015.85945770115,JPY
GIRR_VEGA,EUR,,6M,5Y,976494.4948363184,EUR
GIRR_VEGA,EUR,,6M,2Y,776750.6979115146,USD
GIRR_VEGA,EUR,,6M,INFL,102601.90708243425,EUR
GIRR_VEGA,GBP,,1Y,INFL,666665.8372244708,USD
GIRR_VEGA,JPY,,1M,5Y,167883.30865442875,USD
GIRR_VEGA,USD,,6M,INFL,282895.6122110195,USD
GIRR_VEGA,GBP,,1Y,5Y,573023.8272337089,USD
GIRR_VEGA,GBP,,1Y,5Y,687219.9154789222,EUR
GIRR_VEGA,JPY,,6M,2Y,670819.18734269,EUR
GIRR_VEGA,GBP,,6M,XCCY,598344.9620428081,JPY
GIRR_VEGA,EUR,,1Y,2Y,645556.5871322436,JPY
GIRR_VEGA,EUR,,6M,INFL,830288.7719577932,EUR
GIRR_VEGA,EUR,,1M,XCCY,660135.6490790376,GBP
GIRR_VEGA,USD,,1Y,INFL,10068.634210017439,EUR
GIRR_VEGA,EUR,,1M,2Y,27748.35093337928,EUR
GIRR_VEGA,JPY,,6M,INFL,859788.1928825843,GBP
GIRR_VEGA,USD,,6M,INFL,913562.3726800057,JPY
GIRR_VEGA,EUR,,6M,5Y,341179.14329013857,JPY
GIRR_VEGA,JPY,,1M,INFL,644770.6028931277,GBP
GIRR_VEGA,EUR,,6M,XCCY,181005.05012802072,EUR
GIRR_VEGA,EUR,,1M,2Y,388428.072873352,USD
GIRR_VEGA,JPY,,1M,5Y,519929.9903089975,JPY
GIRR_VEGA,JPY,,1Y,5Y,404219.0321766813,USD
GIRR_VEGA,USD,,6M,XCCY,17927.904120489267,EUR
GIRR_VEGA,JPY,,6M,XCCY,84247.99133912778,JPY
GIRR_VEGA,GBP,,6M,2Y,645610.9810626515,GBP
GIRR_VEGA,EUR,,1Y,2Y,108204.06744955554,USD
GIRR_VEGA,USD,,1Y,XCCY,266771.3430329281,JPY
GIRR_VEGA,JPY,,1Y,XCCY,987480.9422727082,USD
GIRR_VEGA,GBP,,1Y,2Y,48361.06014749,GBP
GIRR_VEGA,USD,,1Y,XCCY,125737.28689089346,JPY
GIRR_VEGA,JPY,,1Y,INFL,346890.60472762276,JPY
GIRR_VEGA,EUR,,1M,INFL,740621.2405594303,USD
GIRR_VEGA,JPY,,1M,INFL,54798.56925109076,USD
GIRR_VEGA,EUR,,1Y,XCCY,134638.08392701013,EUR
GIRR_VEGA,JPY,,1M,INFL,354648.87286798295,EUR
GIRR_VEGA,GBP,,1Y,XCCY,32650.68651863759,EUR
GIRR_VEGA,GBP,,1M,2Y,171011.32913615837,EUR
GIRR_VEGA,EUR,,6M,5Y,39348.70270791385,EUR
GIRR_VEGA,JPY,,1M,5Y,697079.1081949396,JPY
GIRR_VEGA,GBP,,1M,XCCY,166608.1415293682,GBP
GIRR_VEGA,EUR,,1Y,XCCY,127010.56982242083,JPY
GIRR_VEGA,JPY,,1Y,INFL,844288.3508014454,EUR
GIRR_VEGA,JPY,,1M,2Y,747851.2905067931,GBP
GIRR_VEGA,GBP,,6M,2Y,931597.8503915189,USD
GIRR_VEGA,USD,,6M,2Y,293960.1751682921,EUR
GIRR_VEGA,EUR,,6M,XCCY,348003.60467661975,EUR
GIRR_VEGA,USD,,1M,2Y,865855.7887799073,GBP
GIRR_VEGA,EUR,,1Y,2Y,202490.52179732648,GBP
GIRR_VEGA,GBP,,1Y,5Y,173573.40601860645,USD
GIRR_VEGA,USD,,6M,2Y,431390.2044550609,JPY
GIRR_VEGA,EUR,,6M,5Y,718583.9602747473,GBP
GIRR_VEGA,JPY,,1Y,XCCY,805643.6002013634,GBP
GIRR_VEGA,JPY,,1Y,5Y,348340.1196093272,USD
GIRR_VEGA,GBP,,1M,XCCY,856595.0375109294,GBP
GIRR_VEGA,USD,,1M,XCCY,266591.09381293005,EUR
GIRR_VEGA,USD,,1M,2Y,969591.702442846,JPY
GIRR_VEGA,EUR,,1M,XCCY,66561.21819351774,GBP
GIRR_VEGA,USD,,6M,2Y,827810.7827888138,GBP
GIRR_VEGA,JPY,,1Y,2Y,122731.64991615196,USD
GIRR_VEGA,GBP,,1M,XCCY,18050.38506195442,USD
GIRR_VEGA,USD,,1Y,XCCY,79067.0567306158,USD
GIRR_VEGA,JPY,,1Y,XCCY,631209.8413023428,JPY
GIRR_VEGA,EUR,,1Y,INFL,874896.0249043257,USD
GIRR_VEGA,GBP,,1M,5Y,173223.42734928965,USD
GIRR_VEGA,JPY,,1M,INFL,335875.1304073858,USD
GIRR_VEGA,EUR,,1M,INFL,799727.1068818264,EUR
GIRR_VEGA,GBP,,1Y,XCCY,264030.3207846314,JPY
GIRR_VEGA,EUR,,1M,INFL,326134.17461717856,GBP
GIRR_VEGA,USD,,1M,XCCY,867971.4939580909,JPY
GIRR_VEGA,EUR,,6M,5Y,846350.9382064657,EUR
GIRR_VEGA,JPY,,6M,5Y,637643.7049841793,GBP
GIRR_VEGA,EUR,,1Y,2Y,547067.5927649102,JPY
GIRR_VEGA,EUR,,1Y,2Y,224593.50393985922,USD
GIRR_VEGA,USD,,6M,5Y,973971.6441677503,EUR
GIRR_VEGA,USD,,6M,XCCY,312519.35770945204,EUR
GIRR_VEGA,JPY,,1Y,2Y,815234.3687887471,GBP
GIRR_VEGA,USD,,6M,5Y,111894.58906629989,EUR
GIRR_VEGA,GBP,,1M,2Y,346308.07253853197,USD
GIRR_VEGA,EUR,,1M,XCCY,819113.1975595427,EUR
GIRR_VEGA,USD,,1M,INFL,974668.3850177934,GBP
GIRR_VEGA,GBP,,6M,2Y,955860.2056014917,JPY
GIRR_VEGA,JPY,,6M,INFL,521097.86573825375,GBP
GIRR_VEGA,USD,,6M,2Y,851165.9440360629,USD
GIRR_VEGA,GBP,,1Y,XCCY,687436.0041531876,JPY
GIRR_VEGA,GBP,,6M,INFL,440619.55806234555,EUR
GIRR_VEGA,JPY,,6M,2Y,526967.4528868956,USD
GIRR_VEGA,USD,,1Y,5Y,617455.1264465856,JPY
GIRR_VEGA,EUR,,1Y,INFL,564717.2436483304,EUR
GIRR_VEGA,USD,,1M,2Y,808418.9613114516,EUR
GIRR_VEGA,EUR,,1M,INFL,595742.1453677056,USD
GIRR_VEGA,GBP,,1M,2Y,840907.402060303,GBP
GIRR_VEGA,USD,,1M,2Y,305902.6530218732,GBP
GIRR_VEGA,JPY,,1Y,2Y,750959.8220938186,JPY
GIRR_VEGA,EUR,,1Y,INFL,974457.1277841982,USD
GIRR_VEGA,USD,,1M,XCCY,929916.4842842587,JPY
GIRR_VEGA,JPY,,6M,2Y,183569.4913959062,EUR
GIRR_VEGA,GBP,,1M,XCCY,364978.66907880164,JPY
GIRR_VEGA,JPY,,6M,2Y,796145.147538482,EUR
GIRR_VEGA,JPY,,1Y,INFL,289880.41359676956,JPY
GIRR_VEGA,EUR,,1M,INFL,485464.71892798843,GBP
GIRR_VEGA,USD,,6M,2Y,285254.75153165153,JPY
GIRR_VEGA,USD,,1Y,5Y,518258.97350031487,USD
GIRR_VEGA,JPY,,1M,5Y,74252.43546329369,GBP
GIRR_VEGA,USD,,6M,INFL,374637.83509639546,EUR
GIRR_VEGA,GBP,,1Y,5Y,676714.8905328331,EUR
GIRR_VEGA,USD,,1M,INFL,193605.69454556625,EUR
GIRR_VEGA,GBP,,1M,INFL,917246.1715303507,JPY
GIRR_VEGA,USD,,1M,5Y,185945.08739556922,EUR
GIRR_VEGA,USD,,1M,5Y,786042.4464445092,EUR
GIRR_VEGA,GBP,,6M,2Y,284247.629986458,GBP
GIRR_VEGA,USD,,6M,2Y,212892.64772811765,USD
GIRR_VEGA,USD,,1M,5Y,560243.1302000493,GBP
GIRR_VEGA,JPY,,6M,XCCY,989067.3000663678,GBP
GIRR_VEGA,JPY,,1M,5Y,618174.5836499478,EUR
GIRR_VEGA,EUR,,1Y,XCCY,25265.28978045032,USD
GIRR_VEGA,JPY,,6M,5Y,470454.12996088,USD
GIRR_VEGA,EUR,,1M,5Y,332053.2394692389,USD
GIRR_VEGA,EUR,,1Y,2Y,444142.42003258265,EUR
GIRR_VEGA,JPY,,1Y,2Y,95756.14928555989,EUR
GIRR_VEGA,GBP,,6M,5Y,391477.76532476424,JPY
GIRR_VEGA,EUR,,6M,5Y,131548.53482227918,USD
GIRR_VEGA,JPY,,1M,INFL,887335.4819067476,USD
GIRR_VEGA,USD,,1M,5Y,951282.4421564584,USD
GIRR_VEGA,GBP,,6M,5Y,667890.2292994837,EUR
GIRR_VEGA,USD,,1M,5Y,833804.0777732484,JPY
GIRR_VEGA,EUR,,1Y,2Y,193535.00581501864,GBP
GIRR_VEGA,JPY,,1Y,INFL,371825.7952955647,GBP
GIRR_VEGA,JPY,,1M,INFL,957300.8110534232,USD
GIRR_VEGA,GBP,,6M,2Y,145217.3026782234,GBP
GIRR_VEGA,EUR,,6M,XCCY,911027.0772341804,EUR
GIRR_VEGA,EUR,,1M,INFL,498681.8061728093,USD
GIRR_VEGA,EUR,,1M,5Y,611351.8191930838,EUR
GIRR_VEGA,USD,,1M,XCCY,522519.5000342813,EUR
GIRR_VEGA,USD,,1Y,XCCY,388201.09548517264,EUR
GIRR_VEGA,EUR,,1M,5Y,306256.52900395833,USD
GIRR_VEGA,EUR,,1Y,5Y,231347.99716779165,EUR
GIRR_VEGA,USD,,1Y,INFL,198450.92205511552,GBP
GIRR_VEGA,GBP,,1M,INFL,814451.4349130488,GBP
GIRR_VEGA,EUR,,1Y,5Y,566548.6021820036,JPY
GIRR_VEGA,EUR,,6M,5Y,617058.4808942329,USD
GIRR_VEGA,EUR,,1Y,XCCY,905035.1504484375,USD
GIRR_VEGA,EUR,,1M,XCCY,749411.5858873307,GBP
GIRR_VEGA,JPY,,1M,2Y,621361.7953718939,EUR
GIRR_VEGA,JPY,,6M,5Y,632030.8113323492,USD
GIRR_VEGA,GBP,,1Y,INFL,535159.5956968104,USD
GIRR_VEGA,EUR,,1M,5Y,123285.73999351558,JPY
GIRR_VEGA,USD,,1M,2Y,432571.6824689243,JPY
GIRR_VEGA,EUR,,1M,XCCY,268722.53330643126,GBP
GIRR_VEGA,EUR,,1Y,2Y,788328.2662029034,USD
GIRR_VEGA,USD,,1Y,INFL,181573.3863772291,JPY
GIRR_VEGA,USD,,1M,2Y,308724.1641943686,USD
GIRR_VEGA,JPY,,6M,INFL,290797.75875984406,JPY
GIRR_VEGA,GBP,,1Y,INFL,31909.90042027064,USD
GIRR_VEGA,JPY,,6M,XCCY,621377.8145464631,JPY
GIRR_VEGA,USD,,1Y,XCCY,252510.3919325108,GBP
GIRR_VEGA,GBP,,6M,XCCY,978923.1251240551,EUR
GIRR_VEGA,JPY,,6M,INFL,821920.8487385766,JPY
GIRR_VEGA,USD,,1M,XCCY,747008.5190569134,EUR
GIRR_VEGA,GBP,,1Y,INFL,541229.7974646224,USD
GIRR_VEGA,JPY,,1M,5Y,138445.83896700965,USD
GIRR_VEGA,USD,,6M,INFL,603544.2749011449,USD
GIRR_VEGA,EUR,,1Y,2Y,967933.9233987817,JPY
GIRR_VEGA,JPY,,6M,INFL,402762.63045906415,JPY
GIRR_VEGA,GBP,,6M,2Y,960645.9747863283,GBP
GIRR_VEGA,GBP,,1M,INFL,716479.4702038763,GBP
GIRR_VEGA,EUR,,1Y,5Y,611586.5410669751,EUR
GIRR_VEGA,USD,,1Y,XCCY,45773.96932122502,EUR
GIRR_VEGA,USD,,6M,2Y,782809.2927628077,JPY
GIRR_VEGA,GBP,,6M,INFL,695464.1844358945,GBP
GIRR_VEGA,USD,,6M,XCCY,732941.6521775974,GBP
GIRR_VEGA,USD,,1Y,XCCY,168075.68075212048,JPY
GIRR_VEGA,JPY,,1Y,2Y,29416.80001868302,EUR
GIRR_VEGA,EUR,,1Y,XCCY,651262.011567941,USD
GIRR_VEGA,JPY,,1M,2Y,578578.8390480404,JPY
GIRR_VEGA,JPY,,1Y,2Y,951503.2411708088,JPY
GIRR_VEGA,JPY,,1Y,XCCY,303899.50054623926,JPY
GIRR_VEGA,JPY,,1Y,INFL,283320.3094460632,EUR
GIRR_VEGA,JPY,,1Y,INFL,264929.5326261282,USD
GIRR_VEGA,EUR,,1M,2Y,203355.32441281172,USD
GIRR_VEGA,USD,,6M,INFL,769778.6628460153,GBP
GIRR_VEGA,USD,,6M,5Y,232565.16627762956,GBP
GIRR_VEGA,EUR,,1M,2Y,273836.2274631375,JPY
GIRR_VEGA,EUR,,1Y,2Y,338108.8012515537,GBP
GIRR_VEGA,JPY,,1M,2Y,848644.9665223554,EUR
