RiskType,Qualifier,Bucket,Label1,Label2,Amount,AmountCurrency
FX_CURVATURE,GBP/JPY,,RW3,,745727.042420551,EUR
FX_CURVATURE,GBP/JPY,,RW1,,453325.7393156199,GBP
FX_CURVATURE,USD/EUR,,RW3,,151636.6996344808,GBP
FX_CURVATURE,GBP/JPY,,RW2,,643854.5813790106,EUR
FX_CURVATURE,USD/EUR,,RW2,,292376.3339294372,EUR
FX_CURVATURE,GBP/JPY,,RW1,,525596.23172096,USD
FX_CURVATURE,USD/JPY,,RW2,,507826.226142755,GBP
FX_CURVATURE,USD/JPY,,RW3,,275853.14486956975,GBP
FX_CURVATURE,GBP/JPY,,RW2,,409608.4840238912,GBP
FX_CURVATURE,USD/EUR,,RW3,,640578.6055795094,EUR
FX_CURVATURE,GBP/JPY,,RW3,,454776.49704171723,GBP
FX_CURVATURE,USD/EUR,,RW1,,859921.0962807626,USD
FX_CURVATURE,GBP/JPY,,RW2,,469094.8132650524,GBP
FX_CURVATURE,USD/EUR,,RW3,,117555.16803330326,EUR
FX_CURVATURE,GBP/JPY,,RW2,,481332.73528515146,USD
FX_CURVATURE,USD/EUR,,RW3,,826343.657131585,USD
FX_CURVATURE,GBP/JPY,,RW1,,756001.4831875791,USD
FX_CURVATURE,USD/JPY,,RW3,,671930.3371166295,EUR
FX_CURVATURE,USD/JPY,,RW1,,650521.7727087622,GBP
FX_CURVATURE,USD/EUR,,RW2,,623032.5173827357,USD
FX_CURVATURE,GBP/JPY,,RW1,,774574.9706259421,EUR
FX_CURVATURE,GBP/JPY,,RW3,,11392.003982705663,EUR
FX_CURVATURE,USD/EUR,,RW2,,391247.5440957582,USD
FX_CURVATURE,GBP/JPY,,RW2,,152842.30285073048,USD
FX_CURVATURE,GBP/JPY,,RW2,,674666.3397560276,EUR
FX_CURVATURE,USD/JPY,,RW2,,358826.79447444686,USD
FX_CURVATURE,USD/JPY,,RW1,,60027.593752451445,USD
FX_CURVATURE,GBP/JPY,,RW3,,426015.9449129012,GBP
FX_CURVATURE,USD/EUR,,RW3,,142736.5756786058,EUR
FX_CURVATURE,GBP/JPY,,RW3,,934013.2886759883,USD
FX_CURVATURE,USD/JPY,,RW2,,99079.0822732559,EUR
FX_CURVATURE,GBP/JPY,,RW1,,338027.2705096443,EUR
FX_CURVATURE,USD/EUR,,RW1,,126818.39000281817,GBP
FX_CURVATURE,USD/EUR,,RW3,,687746.1585797064,GBP
FX_CURVATURE,GBP/JPY,,RW3,,517065.3066575758,EUR
FX_CURVATURE,GBP/JPY,,RW1,,91367.20313377383,GBP
FX_CURVATURE,GBP/JPY,,RW1,,242642.45522200826,USD
FX_CURVATURE,GBP/JPY,,RW3,,938294.1590650801,EUR
FX_CURVATURE,USD/JPY,,RW3,,299025.68883494753,EUR
FX_CURVATURE,USD/JPY,,RW1,,726951.3592238363,USD
FX_CURVATURE,USD/EUR,,RW1,,136946.11615215483,USD
FX_CURVATURE,GBP/JPY,,RW1,,122508.15540931014,USD
FX_CURVATURE,USD/EUR,,RW2,,128245.83155160342,EUR
FX_CURVATURE,GBP/JPY,,RW2,,907608.8432837062,GBP
FX_CURVATURE,GBP/JPY,,RW2,,431151.14223117114,EUR
FX_CURVATURE,GBP/JPY,,RW2,,189636.29052759867,USD
FX_CURVATURE,GBP/JPY,,RW3,,154201.54428491855,EUR
FX_CURVATURE,GBP/JPY,,RW3,,955944.2486893748,EUR
FX_CURVATURE,GBP/JPY,,RW3,,164932.17872019025,EUR
FX_CURVATURE,USD/EUR,,RW1,,363913.19485460967,USD
FX_CURVATURE,USD/JPY,,RW3,,35517.155249632226,USD
FX_CURVATURE,USD/JPY,,RW2,,805452.6661865452,EUR
FX_CURVATURE,USD/JPY,,RW2,,696262.8953887554,GBP
FX_CURVATURE,GBP/JPY,,RW2,,517563.614304803,GBP
FX_CURVATURE,GBP/JPY,,RW2,,320550.9804836328,USD
FX_CURVATURE,USD/EUR,,RW2,,295827.7367542945,GBP
FX_CURVATURE,GBP/JPY,,RW3,,833009.192273949,EUR
FX_CURVATURE,USD/JPY,,RW3,,397220.08645418705,EUR
FX_CURVATURE,GBP/JPY,,RW2,,651795.4277526641,GBP
FX_CURVATURE,GBP/JPY,,RW1,,427735.9436775354,GBP
FX_CURVATURE,USD/JPY,,RW2,,166367.3042835078,EUR
FX_CURVATURE,GBP/JPY,,RW2,,657050.0938714808,USD
FX_CURVATURE,GBP/JPY,,RW1,,158910.81045273843,USD
FX_CURVATURE,USD/EUR,,RW1,,901267.9251840672,EUR
FX_CURVATURE,GBP/JPY,,RW3,,349723.80875292054,USD
FX_CURVATURE,GBP/JPY,,RW2,,152425.34126375912,USD
FX_CURVATURE,USD/EUR,,RW2,,386096.86282822804,EUR
FX_CURVATURE,USD/EUR,,RW3,,286726.45820696803,GBP
FX_CURVATURE,GBP/JPY,,RW3,,471214.22194323316,EUR
FX_CURVATURE,USD/EUR,,RW1,,878748.9828610074,GBP
FX_CURVATURE,GBP/JPY,,RW1,,675276.087358204,GBP
FX_CURVATURE,USD/EUR,,RW2,,194521.805888056,GBP
FX_CURVATURE,USD/JPY,,RW3,,86657.94035962908,GBP
FX_CURVATURE,USD/EUR,,RW3,,313955.2725877287,USD
FX_CURVATURE,GBP/JPY,,RW2,,461325.900076342,EUR
FX_CURVATURE,USD/EUR,,RW1,,520791.11878681503,USD
FX_CURVATURE,USD/EUR,,RW1,,773082.7033460034,GBP
FX_CURVATURE,USD/EUR,,RW1,,54612.83125478769,GBP
FX_CURVATURE,GBP/JPY,,RW3,,735102.5801962162,GBP
FX_CURVATURE,USD/JPY,,RW3,,675315.7683759287,GBP
FX_CURVATURE,USD/EUR,,RW3,,735786.1266639656,GBP
FX_CURVATURE,USD/EUR,,RW2,,310876.1598064223,GBP
FX_CURVATURE,GBP/JPY,,RW1,,255627.63859908315,EUR
FX_CURVATURE,GBP/JPY,,RW3,,51798.93047053563,USD
FX_CURVATURE,USD/EUR,,RW3,,197525.15325920572,GBP
FX_CURVATURE,USD/JPY,,RW1,,528455.5575513579,EUR
FX_CURVATURE,USD/EUR,,RW3,,55515.369159767884,GBP
FX_CURVATURE,GBP/JPY,,RW2,,274684.5144881183,GBP
FX_CURVATURE,GBP/JPY,,RW1,,579921.5112018802,GBP
FX_CURVATURE,GBP/JPY,,RW3,,347991.36538573727,GBP
FX_CURVATURE,USD/JPY,,RW3,,665911.0941252492,GBP
FX_CURVATURE,USD/JPY,,RW3,,64777.98364157912,GBP
FX_CURVATURE,USD/EUR,,RW3,,443011.45976985234,USD
FX_CURVATURE,GBP/JPY,,RW1,,873206.7400350557,EUR
FX_CURVATURE,USD/EUR,,RW3,,994859.0899252115,EUR
FX_CURVATURE,USD/JPY,,RW1,,343204.4033518545,EUR
FX_CURVATURE,GBP/JPY,,RW3,,47826.671680262574,USD
FX_CURVATURE,USD/EUR,,RW3,,841640.9732057566,EUR
FX_CURVATURE,GBP/JPY,,RW3,,663048.5664492758,GBP
FX_CURVATURE,USD/JPY,,RW3,,543709.645178633,USD
FX_CURVATURE,USD/JPY,,RW1,,97744.55385153143,GBP
FX_CURVATURE,USD/JPY,,RW1,,800691.5073251451,GBP
FX_CURVATURE,USD/JPY,,RW3,,582455.0087150148,USD
FX_CURVATURE,USD/EUR,,RW3,,583949.3516625782,USD
FX_CURVATURE,USD/JPY,,RW3,,438437.34637610166,EUR
FX_CURVATURE,USD/EUR,,RW3,,587121.5664320529,GBP
FX_CURVATURE,GBP/JPY,,RW1,,388169.45710764366,GBP
FX_CURVATURE,USD/JPY,,RW1,,463155.5702103026,EUR
FX_CURVATURE,USD/JPY,,RW3,,578190.0129679099,GBP
FX_CURVATURE,USD/EUR,,RW3,,506798.58489469474,USD
FX_CURVATURE,GBP/JPY,,RW2,,13961.089166752761,USD
FX_CURVATURE,USD/JPY,,RW1,,859595.6973317829,USD
FX_CURVATURE,GBP/JPY,,RW2,,301329.5035967724,EUR
FX_CURVATURE,USD/JPY,,RW3,,767226.2002639584,GBP
FX_CURVATURE,USD/EUR,,RW2,,558838.3035030839,EUR
FX_CURVATURE,GBP/JPY,,RW1,,110204.3090509901,GBP
FX_CURVATURE,GBP/JPY,,RW1,,288778.098921348,GBP
FX_CURVATURE,USD/JPY,,RW2,,139072.37353069516,EUR
FX_CURVATURE,USD/EUR,,RW3,,931863.550685242,GBP
FX_CURVATURE,USD/EUR,,RW1,,370183.2102301257,USD
FX_CURVATURE,USD/EUR,,RW1,,611937.6584729906,EUR
FX_CURVATURE,USD/EUR,,RW3,,977050.6063803273,USD
FX_CURVATURE,GBP/JPY,,RW3,,323755.91783607285,EUR
FX_CURVATURE,USD/EUR,,RW2,,295478.9407253927,USD
FX_CURVATURE,GBP/JPY,,RW2,,470912.69103846344,GBP
FX_CURVATURE,USD/EUR,,RW2,,427551.4183289347,GBP
FX_CURVATURE,USD/EUR,,RW2,,283175.57170892914,USD
FX_CURVATURE,GBP/JPY,,RW2,,475012.13178343594,USD
FX_CURVATURE,GBP/JPY,,RW1,,925067.062198889,EUR
FX_CURVATURE,USD/JPY,,RW3,,338027.0350141887,EUR
FX_CURVATURE,USD/JPY,,RW3,,481922.0365529046,USD
FX_CURVATURE,GBP/JPY,,RW2,,614482.3213664121,GBP
FX_CURVATURE,GBP/JPY,,RW2,,439955.97347345424,USD
FX_CURVATURE,USD/EUR,,RW2,,599236.4067268807,GBP
FX_CURVATURE,USD/EUR,,RW1,,607300.1404532985,EUR
FX_CURVATURE,USD/EUR,,RW1,,310626.9780903594,USD
FX_CURVATURE,USD/JPY,,RW3,,20627.87523461401,EUR
FX_CURVATURE,USD/EUR,,RW1,,999491.3666102015,GBP
FX_CURVATURE,GBP/JPY,,RW1,,980127.8792943371,USD
FX_CURVATURE,GBP/JPY,,RW3,,421425.49803376617,USD
FX_CURVATURE,USD/EUR,,RW2,,437884.56034393667,USD
FX_CURVATURE,GBP/JPY,,RW2,,249329.87633083347,GBP
FX_CURVATURE,USD/EUR,,RW3,,935305.0048901755,GBP
FX_CURVATURE,USD/EUR,,RW2,,812445.7682951962,EUR
FX_CURVATURE,USD/EUR,,RW1,,967321.8089384033,GBP
FX_CURVATURE,GBP/JPY,,RW2,,892045.5289864645,EUR
FX_CURVATURE,USD/JPY,,RW1,,865022.7761999116,EUR
FX_CURVATURE,USD/JPY,,RW2,,631645.9448606747,USD
FX_CURVATURE,USD/EUR,,RW3,,864429.5523302936,USD
FX_CURVATURE,USD/JPY,,RW2,,900046.7331032499,GBP
FX_CURVATURE,GBP/JPY,,RW2,,958230.789011551,EUR
FX_CURVATURE,USD/EUR,,RW3,,276311.63299256086,GBP
FX_CURVATURE,USD/EUR,,RW2,,737174.9065941855,USD
FX_CURVATURE,USD/EUR,,RW1,,918290.642963912,EUR
FX_CURVATURE,USD/JPY,,RW1,,703696.0369594658,EUR
FX_CURVATURE,USD/EUR,,RW2,,261823.4077413771,GBP
FX_CURVATURE,USD/EUR,,RW1,,576366.000929261,EUR
FX_CURVATURE,GBP/JPY,,RW1,,902854.9816371114,USD
FX_CURVATURE,GBP/JPY,,RW1,,815674.414760239,GBP
FX_CURVATURE,USD/EUR,,RW1,,614387.0265303267,GBP
FX_CURVATURE,GBP/JPY,,RW1,,287358.4076611615,USD
FX_CURVATURE,USD/EUR,,RW1,,145533.5031144814,EUR
FX_CURVATURE,GBP/JPY,,RW1,,418837.5962906582,USD
FX_CURVATURE,USD/JPY,,RW3,,514177.94721366616,USD
FX_CURVATURE,USD/JPY,,RW3,,545056.0873675456,GBP
FX_CURVATURE,USD/EUR,,RW2,,412315.74254103063,EUR
FX_CURVATURE,GBP/JPY,,RW3,,958514.9902958897,EUR
FX_CURVATURE,GBP/JPY,,RW1,,748842.4624975958,USD
FX_CURVATURE,USD/JPY,,RW2,,651914.1760298723,EUR
FX_CURVATURE,GBP/JPY,,RW3,,943433.6144255266,USD
FX_CURVATURE,USD/EUR,,RW3,,710252.8979794343,GBP
FX_CURVATURE,USD/JPY,,RW1,,185602.93512225305,GBP
FX_CURVATURE,USD/JPY,,RW1,,659576.9420643236,EUR
FX_CURVATURE,USD/JPY,,RW3,,450094.9603494694,GBP
FX_CURVATURE,USD/JPY,,RW3,,17480.227862730906,EUR
FX_CURVATURE,USD/EUR,,RW1,,511930.3928940279,EUR
FX_CURVATURE,USD/EUR,,RW3,,885140.3431780493,GBP
FX_CURVATURE,USD/EUR,,RW3,,860621.5603445375,USD
FX_CURVATURE,USD/EUR,,RW1,,781578.9399822806,USD
FX_CURVATURE,USD/JPY,,RW2,,431222.3770608389,EUR
FX_CURVATURE,USD/EUR,,RW2,,556196.0077292088,EUR
FX_CURVATURE,USD/EUR,,RW1,,585396.1776767725,GBP
FX_CURVATURE,USD/EUR,,RW2,,264586.8591461013,GBP
FX_CURVATURE,GBP/JPY,,RW2,,474577.4040527626,EUR
FX_CURVATURE,USD/JPY,,RW1,,815891.6699031334,GBP
FX_CURVATURE,USD/EUR,,RW3,,729509.9286913344,USD
FX_CURVATURE,USD/JPY,,RW3,,43973.906145779074,EUR
FX_CURVATURE,USD/JPY,,RW1,,908136.990403173,USD
FX_CURVATURE,USD/JPY,,RW3,,499227.4767678863,GBP
FX_CURVATURE,USD/EUR,,RW2,,513479.4854924342,EUR
FX_CURVATURE,USD/EUR,,RW2,,258642.04662395417,GBP
FX_CURVATURE,USD/EUR,,RW3,,640607.5104656791,EUR
FX_CURVATURE,USD/JPY,,RW3,,36707.87217906637,EUR
FX_CURVATURE,USD/JPY,,RW2,,897185.9133711267,USD
FX_CURVATURE,GBP/JPY,,RW1,,902528.8917607086,GBP
FX_CURVATURE,USD/EUR,,RW1,,642478.0339909407,EUR
FX_CURVATURE,USD/JPY,,RW2,,832996.9835625751,EUR
FX_CURVATURE,USD/EUR,,RW3,,36276.05740710872,USD
FX_CURVATURE,USD/JPY,,RW3,,500375.1726369846,USD
FX_CURVATURE,USD/JPY,,RW1,,234416.8245538341,GBP
FX_CURVATURE,USD/EUR,,RW3,,967358.266116223,USD
FX_CURVATURE,USD/JPY,,RW1,,307240.2748960118,GBP
FX_CURVATURE,GBP/JPY,,RW2,,875630.5500425146,USD
FX_CURVATURE,GBP/JPY,,RW2,,103236.89543514441,GBP
FX_CURVATURE,USD/JPY,,RW2,,486381.23111051595,USD
FX_CURVATURE,GBP/JPY,,RW3,,826084.6648542169,GBP
FX_CURVATURE,USD/JPY,,RW1,,128854.44783001035,USD
FX_CURVATURE,GBP/JPY,,RW2,,287149.1296891786,GBP
FX_CURVATURE,USD/JPY,,RW2,,917681.9449760127,USD
FX_CURVATURE,USD/EUR,,RW1,,946923.7027763716,EUR
FX_CURVATURE,USD/JPY,,RW1,,84720.86123353192,GBP
FX_CURVATURE,GBP/JPY,,RW3,,886784.173520033,GBP
FX_CURVATURE,GBP/JPY,,RW2,,10920.95964919569,USD
FX_CURVATURE,USD/EUR,,RW3,,190628.07899920066,USD
FX_CURVATURE,GBP/JPY,,RW3,,269188.6523203192,GBP
FX_CURVATURE,USD/EUR,,RW1,,74558.29758183069,USD
FX_CURVATURE,GBP/JPY,,RW2,,49842.638401137985,EUR
FX_CURVATURE,GBP/JPY,,RW3,,667588.6158179351,EUR
FX_CURVATURE,USD/JPY,,RW1,,628502.9647768534,GBP
FX_CURVATURE,USD/EUR,,RW2,,374025.27052126516,EUR
FX_CURVATURE,USD/EUR,,RW1,,812673.3827679062,USD
FX_CURVATURE,USD/EUR,,RW3,,415508.433376027,EUR
FX_CURVATURE,USD/EUR,,RW2,,546489.1861867701,EUR
FX_CURVATURE,USD/JPY,,RW1,,428043.08007089474,USD
FX_CURVATURE,GBP/JPY,,RW3,,239248.42428816558,GBP
FX_CURVATURE,GBP/JPY,,RW3,,743671.6170648758,USD
FX_CURVATURE,USD/JPY,,RW1,,92441.72876201506,USD
FX_CURVATURE,USD/EUR,,RW2,,894749.1704037965,USD
FX_CURVATURE,USD/EUR,,RW1,,234305.30298934708,USD
FX_CURVATURE,USD/EUR,,RW3,,773605.5276075419,EUR
FX_CURVATURE,USD/EUR,,RW2,,138917.16034905065,USD
FX_CURVATURE,USD/JPY,,RW3,,273472.6069354003,USD
FX_CURVATURE,USD/JPY,,RW3,,170350.84287994544,EUR
FX_CURVATURE,USD/EUR,,RW2,,253758.67978472766,EUR
FX_CURVATURE,GBP/JPY,,RW3,,891623.2408106353,GBP
FX_CURVATURE,USD/JPY,,RW3,,847011.12068769,EUR
FX_CURVATURE,USD/JPY,,RW3,,637980.38955945,GBP
FX_CURVATURE,USD/JPY,,RW1,,200681.80074661536,EUR
FX_CURVATURE,USD/JPY,,RW3,,896785.3542615519,EUR
FX_CURVATURE,USD/JPY,,RW1,,978901.8360085662,USD
FX_CURVATURE,GBP/JPY,,RW2,,504224.45828749216,USD
FX_CURVATURE,USD/JPY,,RW1,,755501.6373433628,USD
FX_CURVATURE,USD/JPY,,RW1,,52172.37346872283,USD
FX_CURVATURE,GBP/JPY,,RW1,,427528.1439575027,EUR
FX_CURVATURE,GBP/JPY,,RW1,,391908.72784783586,EUR
FX_CURVATURE,GBP/JPY,,RW2,,895641.279889863,GBP
FX_CURVATURE,USD/EUR,,RW2,,543777.2132355088,EUR
FX_CURVATURE,USD/EUR,,RW1,,373980.0176437754,EUR
FX_CURVATURE,GBP/JPY,,RW2,,851731.5163023311,EUR
FX_CURVATURE,USD/EUR,,RW2,,726689.9795314055,USD
FX_CURVATURE,USD/JPY,,RW3,,48375.231498942696,USD
FX_CURVATURE,USD/JPY,,RW2,,722911.8709830389,EUR
FX_CURVATURE,USD/EUR,,RW1,,882466.751493967,GBP
FX_CURVATURE,GBP/JPY,,RW2,,874751.348916303,GBP
FX_CURVATURE,GBP/JPY,,RW2,,41233.328115932876,GBP
FX_CURVATURE,USD/EUR,,RW1,,473419.1445778618,USD
FX_CURVATURE,USD/EUR,,RW2,,858012.6998371145,GBP
FX_CURVATURE,GBP/JPY,,RW1,,386386.62935309426,GBP
FX_CURVATURE,USD/EUR,,RW2,,445759.4002453856,USD
FX_CURVATURE,USD/JPY,,RW2,,544682.8634725964,EUR
FX_CURVATURE,GBP/JPY,,RW2,,930890.1445243082,EUR
FX_CURVATURE,USD/EUR,,RW2,,162003.7104856948,USD
FX_CURVATURE,USD/JPY,,RW2,,613965.8524214288,EUR
FX_CURVATURE,USD/JPY,,RW2,,426849.40637595,EUR
FX_CURVATURE,USD/JPY,,RW2,,38061.01529714264,EUR
FX_CURVATURE,USD/JPY,,RW2,,150910.3514524869,USD
FX_CURVATURE,USD/EUR,,RW1,,934464.2109869329,EUR
FX_CURVATURE,GBP/JPY,,RW3,,204358.9074102091,EUR
FX_CURVATURE,USD/EUR,,RW1,,578915.4199388184,EUR
FX_CURVATURE,USD/JPY,,RW1,,466725.1664047965,USD
