RiskType,Qualifier,Bucket,Label1,Label2,Amount,AmountCurrency
EQ_CURVATURE,Microsoft Corp.,10,RW1,SPOT,732326.9016619666,GBP
EQ_CURVATURE,Google LLC,13,RW2,REPO,781594.1185315425,GBP
EQ_CURVATURE,Microsoft Corp.,1,RW1,SPOT,502132.3452886889,USD
EQ_CURVATURE,Apple Inc.,3,RW3,SPOT,662475.9934287966,GBP
EQ_CURVATURE,Microsoft Corp.,11,RW1,REPO,776276.3131293007,GBP
EQ_CURVATURE,Google LLC,7,RW1,REPO,540681.0047174192,EUR
EQ_CURVATURE,Microsoft Corp.,7,RW2,SPOT,562296.3223196724,GBP
EQ_CURVATURE,Microsoft Corp.,1,RW1,REPO,427126.13306178886,USD
EQ_CURVATURE,Google LLC,5,RW3,SPOT,396117.5206568797,EUR
EQ_CURVATURE,Apple Inc.,9,RW1,SPOT,35848.61720679476,EUR
EQ_CURVATURE,Microsoft Corp.,1,RW3,REPO,568759.5293052299,USD
EQ_CURVATURE,Microsoft Corp.,4,RW2,REPO,256051.07561677936,GBP
EQ_CURVATURE,Apple Inc.,1,RW1,SPOT,970430.4918621961,USD
EQ_CURVATURE,Microsoft Corp.,8,RW3,REPO,938314.505197234,EUR
EQ_CURVATURE,Google LLC,11,RW3,SPOT,278224.1975727564,USD
EQ_CURVATURE,Microsoft Corp.,11,RW3,REPO,63516.2975185998,GBP
EQ_CURVATURE,Microsoft Corp.,8,RW3,REPO,473246.88824218785,USD
EQ_CURVATURE,Google LLC,13,RW2,SPOT,547993.4359371461,EUR
EQ_CURVATURE,Google LLC,1,RW3,REPO,122555.40605979775,USD
EQ_CURVATURE,Google LLC,3,RW3,REPO,555042.783396537,GBP
EQ_CURVATURE,Microsoft Corp.,5,RW3,SPOT,46581.33439150428,USD
EQ_CURVATURE,Apple Inc.,4,RW2,REPO,794546.4141934905,GBP
EQ_CURVATURE,Apple Inc.,8,RW3,SPOT,636020.536150254,GBP
EQ_CURVATURE,Microsoft Corp.,10,RW1,SPOT,971261.4522267407,EUR
EQ_CURVATURE,Apple Inc.,12,RW1,REPO,43639.606914240096,EUR
EQ_CURVATURE,Google LLC,4,RW3,REPO,213193.12894434683,EUR
EQ_CURVATURE,Microsoft Corp.,9,RW1,REPO,623416.9661241609,USD
EQ_CURVATURE,Apple Inc.,13,RW2,SPOT,759831.7385877323,GBP
EQ_CURVATURE,Apple Inc.,5,RW3,SPOT,400697.5381139379,GBP
EQ_CURVATURE,Google LLC,4,RW2,REPO,739575.8861432931,GBP
EQ_CURVATURE,Microsoft Corp.,2,RW2,REPO,484705.56034077477,GBP
EQ_CURVATURE,Google LLC,4,RW3,REPO,316348.0584618761,USD
EQ_CURVATURE,Apple Inc.,4,RW1,SPOT,616350.4387939929,EUR
EQ_CURVATURE,Apple Inc.,7,RW2,SPOT,182508.3855994691,GBP
EQ_CURVATURE,Apple Inc.,1,RW2,SPOT,869152.986071102,EUR
EQ_CURVATURE,Apple Inc.,11,RW2,SPOT,85572.23153667159,USD
EQ_CURVATURE,Microsoft Corp.,11,RW2,REPO,270316.8622205917,USD
EQ_CURVATURE,Microsoft Corp.,1,RW3,SPOT,80574.78302113117,GBP
EQ_CURVATURE,Google LLC,9,RW2,REPO,807497.7494754634,GBP
EQ_CURVATURE,Microsoft Corp.,8,RW2,REPO,892963.6002714447,USD
EQ_CURVATURE,Microsoft Corp.,7,RW2,REPO,212195.2767510067,EUR
EQ_CURVATURE,Google LLC,7,RW1,SPOT,64844.700153806574,GBP
EQ_CURVATURE,Microsoft Corp.,1,RW3,REPO,430480.3943167356,EUR
EQ_CURVATURE,Apple Inc.,9,RW1,SPOT,168975.40255679292,EUR
EQ_CURVATURE,Apple Inc.,9,RW1,REPO,754749.8570199512,GBP
EQ_CURVATURE,Google LLC,8,RW3,SPOT,11104.025005343745,USD
EQ_CURVATURE,Apple Inc.,12,RW2,REPO,305204.64732319245,USD
EQ_CURVATURE,Microsoft Corp.,8,RW1,REPO,113444.78609129685,GBP
EQ_CURVATURE,Microsoft Corp.,13,RW2,REPO,977496.0006681822,GBP
EQ_CURVATURE,Apple Inc.,3,RW3,SPOT,401901.416200182,EUR
EQ_CURVATURE,Microsoft Corp.,11,RW1,SPOT,222630.01260014973,GBP
EQ_CURVATURE,Apple Inc.,9,RW3,REPO,188370.81024551022,GBP
EQ_CURVATURE,Apple Inc.,2,RW1,REPO,789858.7539413307,USD
EQ_CURVATURE,Google LLC,1,RW2,SPOT,222307.09889635464,EUR
EQ_CURVATURE,Google LLC,1,RW3,SPOT,289103.9723130205,GBP
EQ_CURVATURE,Microsoft Corp.,11,RW2,SPOT,573819.5839875494,EUR
EQ_CURVATURE,Google LLC,7,RW1,REPO,148268.51213157055,EUR
EQ_CURVATURE,Microsoft Corp.,8,RW3,REPO,754041.5462840972,GBP
EQ_CURVATURE,Apple Inc.,2,RW1,REPO,993876.0410151613,USD
EQ_CURVATURE,Google LLC,5,RW2,SPOT,504700.8434262827,EUR
EQ_CURVATURE,Google LLC,10,RW1,SPOT,143134.70132100955,GBP
EQ_CURVATURE,Microsoft Corp.,3,RW2,REPO,259727.5535051611,GBP
EQ_CURVATURE,Google LLC,9,RW2,SPOT,357803.9690170749,GBP
EQ_CURVATURE,Microsoft Corp.,13,RW1,SPOT,707985.4864108713,USD
EQ_CURVATURE,Google LLC,13,RW3,REPO,205475.35468033826,USD
EQ_CURVATURE,Apple Inc.,9,RW1,REPO,273375.78348186094,USD
EQ_CURVATURE,Microsoft Corp.,3,RW1,SPOT,692682.5681969501,EUR
EQ_CURVATURE,Google LLC,13,RW2,SPOT,271075.09687232645,GBP
EQ_CURVATURE,Apple Inc.,9,RW3,SPOT,594126.9848189093,GBP
EQ_CURVATURE,Microsoft Corp.,3,RW3,SPOT,120442.67845367393,USD
EQ_CURVATURE,Microsoft Corp.,2,RW1,REPO,127622.50194241667,USD
EQ_CURVATURE,Microsoft Corp.,10,RW2,REPO,687214.3506989403,EUR
EQ_CURVATURE,Google LLC,2,RW3,SPOT,133722.50952150486,USD
EQ_CURVATURE,Google LLC,9,RW1,REPO,829943.5814399271,GBP
EQ_CURVATURE,Google LLC,13,RW2,SPOT,424149.07886762795,EUR
EQ_CURVATURE,Microsoft Corp.,9,RW1,SPOT,60653.185978251575,GBP
EQ_CURVATURE,Apple Inc.,1,RW3,REPO,465650.1659681411,EUR
EQ_CURVATURE,Google LLC,9,RW2,REPO,627935.1393236313,USD
EQ_CURVATURE,Microsoft Corp.,10,RW3,SPOT,790147.8292385413,EUR
EQ_CURVATURE,Microsoft Corp.,3,RW3,SPOT,11281.81657965847,USD
EQ_CURVATURE,Apple Inc.,12,RW1,REPO,204794.6583929938,GBP
EQ_CURVATURE,Apple Inc.,7,RW1,REPO,733437.2126403368,EUR
EQ_CURVATURE,Apple Inc.,1,RW2,SPOT,515566.1549777776,GBP
EQ_CURVATURE,Google LLC,4,RW3,REPO,527401.2867707831,GBP
EQ_CURVATURE,Google LLC,8,RW3,REPO,677894.1972296308,USD
EQ_CURVATURE,Microsoft Corp.,8,RW2,SPOT,171908.76389624682,EUR
EQ_CURVATURE,Apple Inc.,6,RW1,SPOT,290764.25983768573,EUR
EQ_CURVATURE,Microsoft Corp.,4,RW2,SPOT,713866.0224382925,GBP
EQ_CURVATURE,Apple Inc.,1,RW3,SPOT,257178.35483850067,GBP
EQ_CURVATURE,Google LLC,2,RW2,SPOT,458947.570433295,GBP
EQ_CURVATURE,Apple Inc.,1,RW3,SPOT,902174.0850949525,USD
EQ_CURVATURE,Google LLC,10,RW3,SPOT,399208.62881356763,USD
EQ_CURVATURE,Microsoft Corp.,3,RW2,REPO,488029.60867575,EUR
EQ_CURVATURE,Microsoft Corp.,2,RW2,REPO,420574.9915423667,EUR
EQ_CURVATURE,Apple Inc.,3,RW1,SPOT,873018.4076228536,USD
EQ_CURVATURE,Microsoft Corp.,2,RW1,SPOT,116771.30769432787,GBP
EQ_CURVATURE,Google LLC,12,RW1,REPO,703768.6326295243,GBP
EQ_CURVATURE,Google LLC,11,RW2,REPO,664964.7755059351,USD
EQ_CURVATURE,Apple Inc.,1,RW3,REPO,548915.355648127,GBP
EQ_CURVATURE,Microsoft Corp.,1,RW3,SPOT,819112.5543985673,GBP
EQ_CURVATURE,Microsoft Corp.,4,RW1,SPOT,507999.76345082535,EUR
EQ_CURVATURE,Microsoft Corp.,3,RW3,SPOT,855938.136332696,GBP
EQ_CURVATURE,Google LLC,10,RW3,REPO,194314.16292567976,EUR
EQ_CURVATURE,Microsoft Corp.,9,RW2,REPO,510264.1297656004,USD
EQ_CURVATURE,Google LLC,6,RW2,REPO,70647.41807774044,EUR
EQ_CURVATURE,Apple Inc.,5,RW2,SPOT,472048.1952536891,GBP
EQ_CURVATURE,Apple Inc.,3,RW2,SPOT,369012.3754331825,GBP
EQ_CURVATURE,Microsoft Corp.,6,RW1,SPOT,389741.2628202549,GBP
EQ_CURVATURE,Apple Inc.,2,RW2,SPOT,859149.5651129712,EUR
EQ_CURVATURE,Apple Inc.,13,RW3,REPO,664208.3055802123,EUR
EQ_CURVATURE,Microsoft Corp.,9,RW3,SPOT,317761.1364854772,GBP
EQ_CURVATURE,Google LLC,13,RW1,SPOT,468438.51279458357,EUR
EQ_CURVATURE,Google LLC,8,RW1,REPO,142453.7589811977,EUR
EQ_CURVATURE,Google LLC,11,RW3,SPOT,716964.4529610927,GBP
EQ_CURVATURE,Google LLC,5,RW1,SPOT,546788.8224578208,USD
EQ_CURVATURE,Microsoft Corp.,11,RW3,REPO,516548.2019420075,USD
EQ_CURVATURE,Apple Inc.,7,RW1,SPOT,245197.0720186263,EUR
EQ_CURVATURE,Google LLC,6,RW2,SPOT,708274.5172356517,EUR
EQ_CURVATURE,Apple Inc.,4,RW2,REPO,558548.8228178242,EUR
EQ_CURVATURE,Google LLC,11,RW3,REPO,486381.1244351405,USD
EQ_CURVATURE,Apple Inc.,11,RW3,SPOT,566317.9227300105,EUR
EQ_CURVATURE,Google LLC,5,RW2,SPOT,320096.2032248146,USD
EQ_CURVATURE,Google LLC,12,RW3,REPO,144497.6261945817,GBP
EQ_CURVATURE,Google LLC,3,RW3,REPO,931656.9318006951,EUR
EQ_CURVATURE,Microsoft Corp.,8,RW1,SPOT,153452.18067802466,GBP
EQ_CURVATURE,Apple Inc.,1,RW2,REPO,342865.24757413904,USD
EQ_CURVATURE,Microsoft Corp.,5,RW1,SPOT,694412.4805887286,USD
EQ_CURVATURE,Microsoft Corp.,6,RW1,SPOT,441404.5127145503,USD
EQ_CURVATURE,Microsoft Corp.,11,RW2,SPOT,177989.39767383065,EUR
EQ_CURVATURE,Google LLC,1,RW1,SPOT,79520.73977228155,USD
EQ_CURVATURE,Google LLC,6,RW1,SPOT,617351.7344442749,GBP
EQ_CURVATURE,Microsoft Corp.,5,RW1,SPOT,975048.6612767816,EUR
EQ_CURVATURE,Microsoft Corp.,6,RW3,SPOT,50747.43287104533,EUR
EQ_CURVATURE,Apple Inc.,9,RW3,SPOT,318327.2336259632,USD
EQ_CURVATURE,Microsoft Corp.,10,RW3,REPO,693696.492857737,USD
EQ_CURVATURE,Apple Inc.,11,RW3,SPOT,322689.7244378496,USD
EQ_CURVATURE,Microsoft Corp.,6,RW2,SPOT,962875.3032310272,GBP
EQ_CURVATURE,Microsoft Corp.,5,RW2,SPOT,938993.9089410078,GBP
EQ_CURVATURE,Microsoft Corp.,10,RW1,SPOT,435430.3271721523,EUR
EQ_CURVATURE,Apple Inc.,1,RW3,REPO,892612.7779174205,USD
EQ_CURVATURE,Microsoft Corp.,7,RW3,SPOT,683637.0886914389,EUR
EQ_CURVATURE,Google LLC,9,RW2,SPOT,328925.18644361943,EUR
EQ_CURVATURE,Apple Inc.,10,RW1,SPOT,48344.40609513801,USD
EQ_CURVATURE,Google LLC,13,RW3,SPOT,101145.5228555765,USD
EQ_CURVATURE,Google LLC,3,RW3,SPOT,58092.253379556736,USD
EQ_CURVATURE,Microsoft Corp.,1,RW2,REPO,436125.46960867464,GBP
EQ_CURVATURE,Google LLC,2,RW3,SPOT,251024.1697066412,GBP
EQ_CURVATURE,Google LLC,7,RW3,REPO,712077.3473824724,GBP
EQ_CURVATURE,Microsoft Corp.,11,RW1,SPOT,700741.7828651246,USD
EQ_CURVATURE,Google LLC,5,RW2,REPO,205171.03419929915,EUR
EQ_CURVATURE,Google LLC,13,RW1,REPO,922080.9363498327,GBP
EQ_CURVATURE,Microsoft Corp.,13,RW3,SPOT,765548.1210466502,USD
EQ_CURVATURE,Google LLC,11,RW1,REPO,567758.0162123248,EUR
EQ_CURVATURE,Microsoft Corp.,12,RW1,SPOT,235751.11320910478,EUR
EQ_CURVATURE,Google LLC,13,RW2,SPOT,202204.47586513948,GBP
EQ_CURVATURE,Google LLC,2,RW3,REPO,475617.34129755874,GBP
EQ_CURVATURE,Apple Inc.,9,RW1,SPOT,949318.7275527491,USD
EQ_CURVATURE,Apple Inc.,1,RW1,REPO,911322.2414929386,USD
EQ_CURVATURE,Microsoft Corp.,7,RW3,SPOT,824022.2846640815,USD
EQ_CURVATURE,Microsoft Corp.,11,RW1,SPOT,32792.301709753716,EUR
EQ_CURVATURE,Microsoft Corp.,10,RW1,REPO,130339.84288270821,USD
EQ_CURVATURE,Microsoft Corp.,8,RW3,SPOT,408075.52580244164,GBP
EQ_CURVATURE,Apple Inc.,1,RW1,REPO,441528.5390139741,GBP
EQ_CURVATURE,Microsoft Corp.,6,RW1,SPOT,815332.8052825,USD
EQ_CURVATURE,Apple Inc.,12,RW1,SPOT,966970.0648507703,USD
EQ_CURVATURE,Google LLC,3,RW1,REPO,831427.9064993279,EUR
EQ_CURVATURE,Apple Inc.,3,RW3,REPO,662910.3064562153,GBP
EQ_CURVATURE,Apple Inc.,5,RW1,REPO,408092.52851129486,USD
EQ_CURVATURE,Apple Inc.,1,RW2,SPOT,408651.3877375208,GBP
EQ_CURVATURE,Google LLC,2,RW1,SPOT,745464.9100887899,USD
EQ_CURVATURE,Apple Inc.,3,RW2,REPO,589483.6732435345,EUR
EQ_CURVATURE,Apple Inc.,11,RW1,SPOT,784143.6250006915,EUR
EQ_CURVATURE,Apple Inc.,7,RW2,SPOT,873099.2742747747,GBP
EQ_CURVATURE,Apple Inc.,4,RW2,SPOT,736679.6641861842,EUR
EQ_CURVATURE,Google LLC,8,RW3,REPO,168233.17429208607,GBP
EQ_CURVATURE,Apple Inc.,9,RW2,REPO,256903.94943580608,EUR
EQ_CURVATURE,Apple Inc.,6,RW2,SPOT,55601.958101837125,GBP
EQ_CURVATURE,Google LLC,5,RW1,SPOT,862930.9451551989,GBP
EQ_CURVATURE,Google LLC,10,RW1,REPO,408450.4328005178,EUR
EQ_CURVATURE,Microsoft Corp.,1,RW2,REPO,393788.6023808661,EUR
EQ_CURVATURE,Microsoft Corp.,12,RW3,REPO,618296.6379510592,USD
EQ_CURVATURE,Apple Inc.,6,RW1,REPO,252626.26707178605,GBP
EQ_CURVATURE,Google LLC,9,RW2,SPOT,644482.0060291488,USD
EQ_CURVATURE,Google LLC,13,RW1,SPOT,265552.6277849524,USD
EQ_CURVATURE,Google LLC,13,RW3,SPOT,981958.2430829321,GBP
EQ_CURVATURE,Google LLC,2,RW3,SPOT,452821.37354087364,EUR
EQ_CURVATURE,Google LLC,2,RW3,SPOT,123963.10914451836,GBP
EQ_CURVATURE,Google LLC,6,RW3,REPO,766616.7577351282,USD
EQ_CURVATURE,Google LLC,2,RW1,REPO,812061.7343199352,GBP
EQ_CURVATURE,Google LLC,1,RW2,REPO,655561.1799417163,GBP
EQ_CURVATURE,Google LLC,12,RW1,REPO,836278.8625218912,USD
EQ_CURVATURE,Microsoft Corp.,4,RW3,SPOT,734163.5485461691,USD
EQ_CURVATURE,Apple Inc.,10,RW3,SPOT,788239.9019032164,GBP
EQ_CURVATURE,Microsoft Corp.,8,RW3,REPO,357749.56210253004,EUR
EQ_CURVATURE,Google LLC,13,RW3,REPO,321503.01980088034,EUR
EQ_CURVATURE,Microsoft Corp.,8,RW3,SPOT,231215.31090313764,USD
EQ_CURVATURE,Apple Inc.,7,RW1,REPO,239440.4499848903,USD
EQ_CURVATURE,Google LLC,12,RW2,REPO,653475.1273408456,GBP
EQ_CURVATURE,Apple Inc.,9,RW1,SPOT,890490.2870223243,USD
EQ_CURVATURE,Google LLC,7,RW1,REPO,94663.575402892,GBP
EQ_CURVATURE,Google LLC,11,RW3,SPOT,749671.6883994519,GBP
EQ_CURVATURE,Google LLC,3,RW1,REPO,105198.4705297464,USD
EQ_CURVATURE,Microsoft Corp.,5,RW1,REPO,166129.6616189544,USD
EQ_CURVATURE,Google LLC,3,RW1,SPOT,410046.36564190657,USD
EQ_CURVATURE,Apple Inc.,10,RW2,SPOT,966250.7586991345,GBP
EQ_CURVATURE,Microsoft Corp.,3,RW1,REPO,960322.2929114152,GBP
EQ_CURVATURE,Microsoft Corp.,7,RW1,SPOT,194492.73155254216,GBP
EQ_CURVATURE,Apple Inc.,2,RW1,SPOT,874092.6750877547,USD
EQ_CURVATURE,Microsoft Corp.,6,RW2,SPOT,966030.2153961448,EUR
EQ_CURVATURE,Google LLC,3,RW3,REPO,62023.3455475651,GBP
EQ_CURVATURE,Google LLC,12,RW2,SPOT,428629.93721713073,GBP
EQ_CURVATURE,Google LLC,3,RW3,REPO,591456.7384165676,USD
EQ_CURVATURE,Google LLC,13,RW2,REPO,930364.4030205297,GBP
EQ_CURVATURE,Microsoft Corp.,5,RW2,REPO,959281.5987402952,USD
EQ_CURVATURE,Microsoft Corp.,11,RW1,SPOT,368031.51692650607,USD
EQ_CURVATURE,Microsoft Corp.,10,RW2,REPO,39894.46560119481,USD
EQ_CURVATURE,Apple Inc.,5,RW1,SPOT,57630.69527545984,GBP
EQ_CURVATURE,Apple Inc.,3,RW3,SPOT,500280.9256400126,GBP
EQ_CURVATURE,Google LLC,7,RW1,REPO,202948.59439899668,EUR
EQ_CURVATURE,Apple Inc.,4,RW2,SPOT,239925.2783869325,USD
EQ_CURVATURE,Microsoft Corp.,7,RW2,SPOT,522999.19883631874,GBP
EQ_CURVATURE,Microsoft Corp.,13,RW3,SPOT,371876.60721697164,GBP
EQ_CURVATURE,Google LLC,6,RW1,SPOT,336872.419873795,USD
EQ_CURVATURE,Google LLC,13,RW1,SPOT,880792.7220265514,EUR
EQ_CURVATURE,Apple Inc.,2,RW1,REPO,405272.94005784567,GBP
EQ_CURVATURE,Microsoft Corp.,9,RW2,REPO,178383.83352647963,GBP
EQ_CURVATURE,Apple Inc.,9,RW2,SPOT,218649.43233211403,USD
EQ_CURVATURE,Microsoft Corp.,4,RW2,SPOT,40468.845196413065,GBP
EQ_CURVATURE,Apple Inc.,9,RW2,REPO,633473.1386001406,GBP
EQ_CURVATURE,Google LLC,1,RW3,REPO,656382.4702090835,GBP
EQ_CURVATURE,Apple Inc.,10,RW3,REPO,110566.25717762226,EUR
EQ_CURVATURE,Google LLC,6,RW3,REPO,247974.32226690964,GBP
EQ_CURVATURE,Apple Inc.,4,RW1,REPO,737328.1936201053,GBP
EQ_CURVATURE,Google LLC,9,RW1,REPO,361208.10568792967,GBP
EQ_CURVATURE,Google LLC,8,RW1,SPOT,537593.2847787954,EUR
EQ_CURVATURE,Google LLC,8,RW2,SPOT,202519.1554219915,EUR
EQ_CURVATURE,Microsoft Corp.,12,RW1,SPOT,625949.0851000041,USD
EQ_CURVATURE,Google LLC,7,RW1,SPOT,492795.06752358825,EUR
EQ_CURVATURE,Google LLC,9,RW2,SPOT,85271.83454935793,GBP
EQ_CURVATURE,Microsoft Corp.,4,RW3,SPOT,170061.8413764656,USD
EQ_CURVATURE,Microsoft Corp.,9,RW1,REPO,649345.0207096022,EUR
EQ_CURVATURE,Google LLC,3,RW1,SPOT,901236.0223423995,GBP
EQ_CURVATURE,Microsoft Corp.,4,RW1,SPOT,741628.3530829696,EUR
EQ_CURVATURE,Apple Inc.,7,RW2,REPO,520796.1207038066,GBP
EQ_CURVATURE,Google LLC,7,RW1,SPOT,386633.86120714137,USD
EQ_CURVATURE,Apple Inc.,11,RW3,SPOT,153438.43214842505,EUR
EQ_CURVATURE,Google LLC,9,RW1,SPOT,974485.7035939338,GBP
EQ_CURVATURE,Google LLC,12,RW1,SPOT,591923.5005377156,GBP
EQ_CURVATURE,Microsoft Corp.,12,RW1,REPO,611955.9224871488,EUR
EQ_CURVATURE,Google LLC,11,RW2,SPOT,615059.846277612,EUR
EQ_CURVATURE,Google LLC,6,RW3,REPO,975910.5568147673,GBP
EQ_CURVATURE,Apple Inc.,7,RW2,SPOT,824086.4415553409,EUR
EQ_CURVATURE,Google LLC,10,RW1,SPOT,770519.7521001518,USD
EQ_CURVATURE,Microsoft Corp.,3,RW1,REPO,166812.49554280643,GBP
EQ_CURVATURE,Google LLC,7,RW1,SPOT,594839.0405873965,EUR
EQ_CURVATURE,Microsoft Corp.,3,RW1,SPOT,898998.0553581251,GBP
EQ_CURVATURE,Google LLC,8,RW2,SPOT,102385.04594575062,EUR
EQ_CURVATURE,Apple Inc.,2,RW1,REPO,593051.4301541467,EUR
EQ_CURVATURE,Apple Inc.,10,RW2,REPO,307990.4038625267,GBP
EQ_CURVATURE,Microsoft Corp.,1,RW1,SPOT,879560.148761706,EUR
EQ_CURVATURE,Google LLC,1,RW1,SPOT,148580.0766615496,EUR
EQ_CURVATURE,Microsoft Corp.,4,RW1,SPOT,770376.4602000548,USD
EQ_CURVATURE,Apple Inc.,2,RW1,SPOT,141167.20110842536,GBP
EQ_CURVATURE,Apple Inc.,10,RW2,REPO,820188.449123061,GBP
EQ_CURVATURE,Google LLC,2,RW3,SPOT,277655.9836719432,EUR
EQ_CURVATURE,Google LLC,3,RW1,SPOT,131136.2637301933,EUR
EQ_CURVATURE,Google LLC,10,RW1,REPO,945792.9128868239,EUR
EQ_CURVATURE,Google LLC,2,RW3,REPO,258934.4716057018,EUR
EQ_CURVATURE,Google LLC,6,RW2,SPOT,967477.8427754043,USD
EQ_CURVATURE,Google LLC,12,RW3,REPO,564970.3927111949,GBP
EQ_CURVATURE,Apple Inc.,2,RW2,SPOT,632546.304187329,EUR
EQ_CURVATURE,Microsoft Corp.,8,RW2,SPOT,81865.54513248263,USD
EQ_CURVATURE,Microsoft Corp.,2,RW1,REPO,55105.86033691316,USD
EQ_CURVATURE,Microsoft Corp.,12,RW1,SPOT,445668.8194887677,EUR
EQ_CURVATURE,Google LLC,12,RW3,REPO,727157.4336351565,USD
EQ_CURVATURE,Google LLC,4,RW3,SPOT,625589.3680004188,GBP
EQ_CURVATURE,Google LLC,12,RW2,REPO,693461.4729240172,GBP
EQ_CURVATURE,Microsoft Corp.,11,RW2,SPOT,811280.6188135642,GBP
EQ_CURVATURE,Google LLC,7,RW2,SPOT,809158.5606886691,EUR
EQ_CURVATURE,Google LLC,4,RW1,SPOT,655502.1906530859,USD
EQ_CURVATURE,Google LLC,4,RW3,SPOT,576169.91555988,EUR
EQ_CURVATURE,Microsoft Corp.,7,RW2,SPOT,656003.250359813,USD
EQ_CURVATURE,Apple Inc.,8,RW1,SPOT,918358.8491120572,USD
EQ_CURVATURE,Microsoft Corp.,13,RW2,REPO,566972.265248937,USD
EQ_CURVATURE,Google LLC,7,RW3,REPO,304841.55684190465,USD
EQ_CURVATURE,Apple Inc.,4,RW3,SPOT,508209.51229161455,EUR
EQ_CURVATURE,Apple Inc.,11,RW1,SPOT,85803.40259481076,USD
EQ_CURVATURE,Apple Inc.,2,RW1,REPO,752683.3873845893,USD
EQ_CURVATURE,Microsoft Corp.,5,RW3,SPOT,232174.04504250415,USD
EQ_CURVATURE,Microsoft Corp.,3,RW1,SPOT,244942.83898252164,EUR
EQ_CURVATURE,Apple Inc.,10,RW3,REPO,815304.1391792424,GBP
EQ_CURVATURE,Google LLC,9,RW3,SPOT,186275.67126962595,USD
EQ_CURVATURE,Apple Inc.,8,RW3,SPOT,628271.9293582283,USD
EQ_CURVATURE,Apple Inc.,11,RW3,SPOT,442460.58662276965,USD
EQ_CURVATURE,Apple Inc.,10,RW1,SPOT,406253.36042383336,USD
EQ_CURVATURE,Google LLC,4,RW1,SPOT,858561.718555364,USD
EQ_CURVATURE,Microsoft Corp.,8,RW3,SPOT,760472.2941714338,USD
EQ_CURVATURE,Microsoft Corp.,12,RW3,REPO,449040.00353447953,EUR
EQ_CURVATURE,Apple Inc.,8,RW3,SPOT,887905.4125747596,USD
