RiskType,Qualifier,Bucket,Label1,Label2,Amount,AmountCurrency
COMM_VEGA,Brent Crude,4,1Y,CME,589488.5482423384,USD
COMM_VEGA,WTI Crude,9,6M,ICE,756947.6789587705,GBP
COMM_VEGA,Brent Crude,2,1Y,NYMEX,477593.00189803855,USD
COMM_VEGA,Gold,4,6M,CME,945903.9869467905,GBP
COMM_VEGA,WTI Crude,5,6M,ICE,826733.0413144089,EUR
COMM_VEGA,Gold,2,1Y,ICE,605237.7142958113,USD
COMM_VEGA,WTI Crude,1,1M,ICE,295433.356236758,GBP
COMM_VEGA,Brent Crude,1,1Y,NYMEX,507418.49936065555,EUR
COMM_VEGA,Gold,11,1M,CME,78781.16970649413,USD
COMM_VEGA,Brent Crude,7,6M,NYMEX,211801.67121197816,EUR
COMM_VEGA,WTI Crude,2,1M,NYMEX,718686.5322104743,GBP
COMM_VEGA,Gold,3,1M,NYMEX,627804.3426013663,EUR
COMM_VEGA,Gold,7,1Y,NYMEX,324233.2390752637,EUR
COMM_VEGA,Brent Crude,7,1Y,NYMEX,788230.5290014658,USD
COMM_VEGA,Brent Crude,10,6M,ICE,756684.5631767304,GBP
COMM_VEGA,Brent Crude,3,1Y,NYMEX,717443.756268197,USD
COMM_VEGA,WTI Crude,6,1Y,ICE,216723.3632056191,EUR
COMM_VEGA,Gold,11,1M,ICE,840068.1079419232,GBP
COMM_VEGA,WTI Crude,6,6M,CME,760245.3361972463,GBP
COMM_VEGA,Gold,11,6M,CME,211997.81133706946,USD
COMM_VEGA,Brent Crude,5,1Y,NYMEX,668465.8785254176,USD
COMM_VEGA,Gold,11,1Y,CME,178933.2701707741,GBP
COMM_VEGA,WTI Crude,2,6M,CME,401371.65221776953,EUR
COMM_VEGA,Gold,5,6M,CME,541177.1605001369,GBP
COMM_VEGA,WTI Crude,1,1M,ICE,293583.77447963384,USD
COMM_VEGA,Brent Crude,6,1Y,CME,490044.60004662233,USD
COMM_VEGA,Gold,4,1Y,ICE,880210.9910235861,GBP
COMM_VEGA,WTI Crude,9,1M,NYMEX,317721.18257295963,USD
COMM_VEGA,Brent Crude,10,6M,CME,527075.6690521732,USD
COMM_VEGA,WTI Crude,3,1Y,ICE,627537.1129039265,GBP
COMM_VEGA,WTI Crude,2,6M,CME,753631.8249545001,USD
COMM_VEGA,Gold,3,1Y,ICE,271194.78873103263,EUR
COMM_VEGA,Brent Crude,7,6M,NYMEX,246709.73951087755,EUR
COMM_VEGA,Gold,9,6M,CME,406203.88162517577,GBP
COMM_VEGA,Brent Crude,8,6M,ICE,715886.4266393657,USD
COMM_VEGA,WTI Crude,7,6M,ICE,243696.99805049575,USD
COMM_VEGA,WTI Crude,9,6M,ICE,304954.49603243923,USD
COMM_VEGA,Gold,6,6M,NYMEX,30831.640285414756,USD
COMM_VEGA,WTI Crude,2,1M,NYMEX,584100.4593899869,GBP
COMM_VEGA,WTI Crude,4,6M,ICE,677045.6209464733,EUR
COMM_VEGA,WTI Crude,11,1M,NYMEX,513169.03074619255,EUR
COMM_VEGA,WTI Crude,3,1M,CME,332122.6702029885,USD
COMM_VEGA,Brent Crude,4,1M,CME,909791.4671921657,USD
COMM_VEGA,Gold,10,1Y,CME,259159.43822379902,GBP
COMM_VEGA,WTI Crude,5,6M,ICE,324515.05166907184,USD
COMM_VEGA,WTI Crude,9,1Y,CME,63711.27459433071,GBP
COMM_VEGA,Brent Crude,2,1M,ICE,395186.176352977,USD
COMM_VEGA,WTI Crude,11,1M,CME,572368.1667567809,GBP
COMM_VEGA,Gold,6,6M,ICE,716129.0838833968,EUR
COMM_VEGA,Brent Crude,10,6M,ICE,970420.6353391579,GBP
COMM_VEGA,Brent Crude,9,1M,CME,866521.6375411253,EUR
COMM_VEGA,WTI Crude,10,1Y,NYMEX,196828.92147828458,EUR
COMM_VEGA,Brent Crude,9,1M,NYMEX,103407.38268773843,GBP
COMM_VEGA,WTI Crude,9,1M,CME,275870.70549033873,USD
COMM_VEGA,Gold,2,1M,NYMEX,782938.160491459,EUR
COMM_VEGA,Gold,1,6M,CME,946437.3237471116,EUR
COMM_VEGA,WTI Crude,3,6M,ICE,352012.1426349676,USD
COMM_VEGA,WTI Crude,10,1M,ICE,606822.2437936811,EUR
COMM_VEGA,Gold,6,1Y,ICE,391412.00001955376,EUR
COMM_VEGA,Gold,9,1M,NYMEX,451785.5897882768,USD
COMM_VEGA,WTI Crude,11,1Y,NYMEX,61352.24264938191,GBP
COMM_VEGA,WTI Crude,5,6M,ICE,300545.9232568217,GBP
COMM_VEGA,WTI Crude,1,6M,NYMEX,28427.03565663566,GBP
COMM_VEGA,WTI Crude,6,1M,ICE,770876.352279984,GBP
COMM_VEGA,WTI Crude,7,1Y,ICE,738161.112674177,GBP
COMM_VEGA,Brent Crude,1,1M,ICE,652002.3930278142,GBP
COMM_VEGA,Gold,3,1M,NYMEX,600072.494179641,EUR
COMM_VEGA,Gold,7,1Y,CME,259332.38148148707,GBP
COMM_VEGA,Gold,3,1Y,ICE,651332.0482314798,EUR
COMM_VEGA,WTI Crude,5,1M,ICE,237693.03496853233,USD
COMM_VEGA,WTI Crude,7,1Y,CME,281485.9653662765,USD
COMM_VEGA,Gold,4,1Y,CME,402247.0230846522,USD
COMM_VEGA,Gold,6,1Y,CME,322348.25550037366,GBP
COMM_VEGA,Gold,3,1M,CME,398083.08635916776,EUR
COMM_VEGA,WTI Crude,9,6M,ICE,274601.5577192931,EUR
COMM_VEGA,Gold,9,1Y,ICE,477181.36302772444,EUR
COMM_VEGA,Brent Crude,2,1M,CME,641888.4611802856,USD
COMM_VEGA,Brent Crude,6,1Y,CME,848331.4789526191,GBP
COMM_VEGA,Gold,5,1Y,NYMEX,38266.84794662385,USD
COMM_VEGA,Brent Crude,4,1M,ICE,852880.7239288432,EUR
COMM_VEGA,Brent Crude,7,1Y,NYMEX,827969.2697157452,EUR
COMM_VEGA,WTI Crude,3,1M,NYMEX,410133.31806200935,GBP
COMM_VEGA,Brent Crude,9,1M,NYMEX,220572.87309110342,EUR
COMM_VEGA,WTI Crude,6,1M,NYMEX,560300.479373317,GBP
COMM_VEGA,Gold,8,1Y,CME,953518.8773161132,USD
COMM_VEGA,Brent Crude,1,6M,ICE,131002.20022746373,USD
COMM_VEGA,WTI Crude,9,1Y,ICE,337281.51820143306,EUR
COMM_VEGA,Brent Crude,10,6M,ICE,666432.5977959506,EUR
COMM_VEGA,Brent Crude,2,1Y,NYMEX,238494.35986263823,USD
COMM_VEGA,Brent Crude,9,1M,NYMEX,105499.10280056692,EUR
COMM_VEGA,Brent Crude,6,6M,CME,569782.5673188856,EUR
COMM_VEGA,WTI Crude,8,6M,NYMEX,606173.4843325568,USD
COMM_VEGA,Brent Crude,3,1Y,CME,975452.7458513372,USD
COMM_VEGA,Gold,9,1Y,CME,49693.06209668202,GBP
COMM_VEGA,WTI Crude,6,1M,ICE,603929.5967548281,USD
COMM_VEGA,WTI Crude,8,1Y,ICE,423293.5121987901,USD
COMM_VEGA,WTI Crude,2,1Y,CME,438479.9967435679,USD
COMM_VEGA,Brent Crude,1,6M,ICE,920617.4227956111,GBP
COMM_VEGA,WTI Crude,10,1Y,NYMEX,135889.74583009322,GBP
COMM_VEGA,Gold,11,1Y,CME,395066.6053870335,EUR
COMM_VEGA,Brent Crude,8,1M,NYMEX,840735.7383620881,USD
COMM_VEGA,Gold,11,1Y,NYMEX,274202.26194482576,GBP
COMM_VEGA,Gold,1,6M,CME,325746.77584382426,GBP
COMM_VEGA,WTI Crude,6,6M,CME,722067.4162217771,GBP
COMM_VEGA,Gold,3,1Y,NYMEX,818292.5983522158,GBP
COMM_VEGA,WTI Crude,8,1M,CME,365943.53590676043,USD
COMM_VEGA,Gold,6,1Y,CME,332430.881300431,GBP
COMM_VEGA,WTI Crude,2,6M,NYMEX,949438.9049363394,EUR
COMM_VEGA,Gold,4,1M,ICE,237630.54249372176,EUR
COMM_VEGA,WTI Crude,4,1Y,CME,297097.6940500943,GBP
COMM_VEGA,Brent Crude,1,1Y,CME,168024.0263432663,USD
COMM_VEGA,Brent Crude,10,1Y,NYMEX,826340.8849966897,GBP
COMM_VEGA,Brent Crude,8,1Y,ICE,949067.4273192192,GBP
COMM_VEGA,Brent Crude,8,1Y,ICE,494548.1390713828,USD
COMM_VEGA,WTI Crude,11,6M,NYMEX,491531.0617763991,EUR
COMM_VEGA,Brent Crude,2,1M,NYMEX,671090.5559579013,GBP
COMM_VEGA,Brent Crude,8,6M,CME,792528.8857253598,USD
COMM_VEGA,Gold,2,1M,CME,445692.20098887064,USD
COMM_VEGA,Gold,2,1Y,NYMEX,116781.3739610618,GBP
COMM_VEGA,Brent Crude,7,6M,CME,996062.7849541376,EUR
COMM_VEGA,Gold,9,1M,CME,460083.1135678018,USD
COMM_VEGA,Brent Crude,7,1M,ICE,215921.9618525388,EUR
COMM_VEGA,WTI Crude,7,6M,ICE,266704.2681142698,GBP
COMM_VEGA,Gold,1,6M,NYMEX,473103.4751105483,GBP
COMM_VEGA,WTI Crude,10,6M,ICE,541183.8030235565,USD
COMM_VEGA,Brent Crude,4,6M,CME,319088.4846133731,USD
COMM_VEGA,WTI Crude,2,1Y,NYMEX,953752.3307851809,EUR
COMM_VEGA,Brent Crude,3,1Y,NYMEX,774502.434726164,GBP
COMM_VEGA,WTI Crude,8,1M,NYMEX,451155.4477031795,USD
COMM_VEGA,WTI Crude,8,1Y,CME,597429.930962315,USD
COMM_VEGA,Brent Crude,6,1M,CME,310378.4755013651,EUR
COMM_VEGA,WTI Crude,1,1Y,NYMEX,68626.46872858053,GBP
COMM_VEGA,Gold,2,1M,CME,742782.4800532281,USD
COMM_VEGA,WTI Crude,11,6M,ICE,303838.48082495795,EUR
COMM_VEGA,Brent Crude,9,1M,CME,791786.6673916947,USD
COMM_VEGA,Brent Crude,11,1Y,NYMEX,999379.2979183551,GBP
COMM_VEGA,Gold,6,1Y,NYMEX,214395.41802262075,GBP
COMM_VEGA,WTI Crude,10,1Y,CME,359744.0899989734,EUR
COMM_VEGA,Brent Crude,3,1M,ICE,730801.7967912263,EUR
COMM_VEGA,WTI Crude,9,1M,ICE,662044.4373957454,GBP
COMM_VEGA,Brent Crude,6,6M,ICE,50665.65364053342,USD
COMM_VEGA,WTI Crude,8,1Y,NYMEX,730125.1805430773,USD
COMM_VEGA,Gold,8,6M,ICE,290453.1483484632,EUR
COMM_VEGA,Brent Crude,5,1Y,CME,297829.2876486384,USD
COMM_VEGA,Brent Crude,10,6M,NYMEX,722255.8975321392,EUR
COMM_VEGA,Brent Crude,9,1M,ICE,893307.6901442149,USD
COMM_VEGA,WTI Crude,6,6M,CME,241265.22035484857,GBP
COMM_VEGA,Gold,7,1Y,CME,117894.20790670504,GBP
COMM_VEGA,Brent Crude,5,1M,CME,805328.3735985286,USD
COMM_VEGA,WTI Crude,5,1M,CME,536627.6414969073,EUR
COMM_VEGA,Brent Crude,6,6M,ICE,252618.00922445062,USD
COMM_VEGA,WTI Crude,8,6M,NYMEX,805631.3691681749,EUR
COMM_VEGA,WTI Crude,6,6M,NYMEX,203397.27368301782,USD
COMM_VEGA,Gold,7,1Y,NYMEX,30237.91870314731,USD
COMM_VEGA,WTI Crude,5,1M,ICE,180316.66025536763,GBP
COMM_VEGA,WTI Crude,9,1M,CME,847254.8237424125,GBP
COMM_VEGA,Brent Crude,5,6M,CME,677249.9539681711,EUR
COMM_VEGA,WTI Crude,2,1M,ICE,453314.43325057795,GBP
COMM_VEGA,Gold,9,6M,ICE,814350.9952865373,GBP
COMM_VEGA,Gold,2,6M,NYMEX,941555.6048657268,USD
COMM_VEGA,Brent Crude,8,1Y,NYMEX,695438.3619320139,USD
COMM_VEGA,Brent Crude,11,6M,ICE,294799.37937423174,USD
COMM_VEGA,Brent Crude,9,1M,NYMEX,383903.3709694238,EUR
COMM_VEGA,Gold,1,1M,CME,988283.7321855287,USD
COMM_VEGA,Brent Crude,9,1M,ICE,217968.71198675255,EUR
COMM_VEGA,WTI Crude,3,1M,CME,418803.46961633395,GBP
COMM_VEGA,Gold,11,1M,CME,788902.074181702,GBP
COMM_VEGA,Gold,10,6M,CME,598760.7844815963,USD
COMM_VEGA,Gold,6,6M,NYMEX,723337.4081077904,USD
COMM_VEGA,Brent Crude,2,1Y,CME,48936.415680755235,GBP
COMM_VEGA,Gold,1,1M,ICE,105726.84321105732,USD
COMM_VEGA,WTI Crude,9,6M,ICE,962979.4117600718,EUR
COMM_VEGA,Gold,8,1M,CME,196550.40107381876,EUR
COMM_VEGA,Brent Crude,8,6M,ICE,812352.3297328091,USD
COMM_VEGA,WTI Crude,9,1Y,NYMEX,307278.5623416318,USD
COMM_VEGA,Brent Crude,8,6M,ICE,10105.198456770706,EUR
COMM_VEGA,WTI Crude,3,1M,CME,639133.4117340221,USD
COMM_VEGA,WTI Crude,6,6M,NYMEX,770168.6674068443,EUR
COMM_VEGA,Brent Crude,4,1Y,ICE,421550.440520855,GBP
COMM_VEGA,WTI Crude,9,6M,NYMEX,392372.1099642047,USD
COMM_VEGA,Brent Crude,11,1Y,CME,315214.9152037457,GBP
COMM_VEGA,Gold,6,6M,ICE,646457.3456796922,USD
COMM_VEGA,Gold,4,1M,NYMEX,682600.7344544837,EUR
COMM_VEGA,WTI Crude,2,1M,ICE,238262.85182381072,USD
COMM_VEGA,Brent Crude,2,1M,CME,334798.33494574926,GBP
COMM_VEGA,WTI Crude,11,1M,NYMEX,939676.5208660732,USD
COMM_VEGA,Gold,3,1M,CME,174827.52027092184,USD
COMM_VEGA,Brent Crude,8,1Y,CME,31861.82394573798,USD
COMM_VEGA,WTI Crude,9,1M,NYMEX,171797.39219974136,GBP
COMM_VEGA,Brent Crude,9,1M,NYMEX,738151.992714142,GBP
COMM_VEGA,Brent Crude,2,1Y,ICE,673305.2126957304,USD
COMM_VEGA,WTI Crude,11,1Y,CME,363449.5997359118,USD
COMM_VEGA,Brent Crude,11,6M,NYMEX,938574.0115713051,EUR
COMM_VEGA,WTI Crude,8,1M,NYMEX,686206.9059218733,USD
COMM_VEGA,Brent Crude,8,1Y,ICE,43243.81727705632,GBP
COMM_VEGA,WTI Crude,6,1M,CME,129789.11890608745,GBP
COMM_VEGA,Gold,5,1Y,NYMEX,269692.06762078544,EUR
COMM_VEGA,WTI Crude,8,1M,ICE,763307.0471830722,EUR
COMM_VEGA,Gold,3,6M,ICE,465667.2251894776,GBP
COMM_VEGA,Brent Crude,7,6M,NYMEX,92160.71549076149,EUR
COMM_VEGA,Brent Crude,10,1Y,ICE,375992.4821963923,USD
COMM_VEGA,Gold,1,1M,NYMEX,475342.4353657668,GBP
COMM_VEGA,Gold,11,1M,ICE,896184.9906395043,EUR
COMM_VEGA,Gold,3,6M,NYMEX,414462.17431179626,EUR
COMM_VEGA,Gold,4,1Y,NYMEX,972796.492938583,EUR
COMM_VEGA,WTI Crude,7,6M,NYMEX,372306.76927330164,USD
COMM_VEGA,Gold,5,1Y,CME,64670.68484719031,GBP
COMM_VEGA,Gold,1,1Y,NYMEX,657798.749483814,EUR
COMM_VEGA,WTI Crude,9,1Y,NYMEX,406137.8403022509,GBP
COMM_VEGA,Brent Crude,11,1M,NYMEX,632921.4095844666,EUR
COMM_VEGA,WTI Crude,7,1M,ICE,288824.7113724435,USD
COMM_VEGA,Brent Crude,11,1M,NYMEX,728933.550252417,GBP
COMM_VEGA,Gold,7,1Y,ICE,883704.2860669935,EUR
COMM_VEGA,Brent Crude,9,6M,NYMEX,597054.4677402169,USD
COMM_VEGA,Brent Crude,7,6M,NYMEX,66162.84599109393,USD
COMM_VEGA,Gold,5,1Y,NYMEX,373808.60916836467,GBP
COMM_VEGA,Gold,9,1M,ICE,237827.51875112715,EUR
COMM_VEGA,WTI Crude,1,1Y,NYMEX,458099.6630228059,USD
COMM_VEGA,Brent Crude,5,6M,CME,376465.63971463946,USD
COMM_VEGA,WTI Crude,2,1Y,ICE,161206.73133840025,GBP
COMM_VEGA,Gold,3,1M,CME,913654.7997685643,GBP
COMM_VEGA,Gold,4,6M,ICE,774643.338133764,EUR
COMM_VEGA,Brent Crude,8,1Y,ICE,581581.5566655509,GBP
COMM_VEGA,WTI Crude,6,1Y,CME,258745.0748091156,GBP
COMM_VEGA,WTI Crude,1,1M,NYMEX,831205.9915805418,USD
COMM_VEGA,Gold,1,6M,NYMEX,605763.0792496962,EUR
COMM_VEGA,Gold,9,1M,NYMEX,931626.3900747217,USD
COMM_VEGA,WTI Crude,2,6M,ICE,334227.13438199466,USD
COMM_VEGA,Gold,9,6M,NYMEX,592832.6998742957,USD
COMM_VEGA,Brent Crude,4,1M,CME,182697.73016486198,USD
COMM_VEGA,Gold,10,1Y,NYMEX,303841.4255092661,USD
COMM_VEGA,Brent Crude,3,1Y,ICE,601902.7168833854,USD
COMM_VEGA,WTI Crude,10,6M,ICE,105228.56963346567,USD
COMM_VEGA,WTI Crude,1,1Y,NYMEX,291919.97720769915,EUR
COMM_VEGA,WTI Crude,9,6M,ICE,676634.2960896853,GBP
COMM_VEGA,Gold,2,6M,NYMEX,886921.8936363062,USD
COMM_VEGA,Brent Crude,9,6M,ICE,791025.1405512249,GBP
COMM_VEGA,Brent Crude,10,1M,ICE,737417.0207341457,USD
COMM_VEGA,Brent Crude,8,1M,ICE,522840.9122347127,EUR
COMM_VEGA,Brent Crude,7,1Y,ICE,255607.12946004944,EUR
COMM_VEGA,Brent Crude,1,6M,NYMEX,939489.9441791505,USD
COMM_VEGA,Gold,10,1Y,ICE,291684.7687817744,GBP
COMM_VEGA,WTI Crude,4,1M,CME,94735.72284512788,GBP
COMM_VEGA,WTI Crude,1,1Y,ICE,428526.9333754402,GBP
COMM_VEGA,Gold,5,1Y,NYMEX,692748.314558147,USD
COMM_VEGA,Brent Crude,3,1M,NYMEX,673320.675152066,EUR
COMM_VEGA,WTI Crude,9,6M,CME,446727.14467703004,GBP
COMM_VEGA,WTI Crude,8,6M,CME,74604.5307884048,GBP
COMM_VEGA,WTI Crude,1,1Y,ICE,427007.24361235864,GBP
COMM_VEGA,WTI Crude,11,6M,NYMEX,634982.2396412874,GBP
COMM_VEGA,WTI Crude,1,1Y,ICE,829087.5992366675,EUR
COMM_VEGA,WTI Crude,11,1M,CME,361278.17749506974,EUR
COMM_VEGA,Brent Crude,4,6M,NYMEX,576265.4518772836,USD
COMM_VEGA,WTI Crude,8,6M,ICE,645098.1036584656,USD
COMM_VEGA,Gold,8,1M,NYMEX,685990.4045348447,EUR
COMM_VEGA,WTI Crude,1,1Y,NYMEX,600177.6041425333,USD
COMM_VEGA,WTI Crude,7,1M,ICE,779634.3819436982,GBP
COMM_VEGA,Gold,6,6M,CME,670499.334859532,EUR
COMM_VEGA,Gold,5,1M,CME,897242.635432969,EUR
COMM_VEGA,Gold,7,6M,NYMEX,250277.68925157364,GBP
COMM_VEGA,Brent Crude,7,1Y,ICE,31613.887975669648,USD
COMM_VEGA,Brent Crude,2,6M,ICE,955924.8730341095,USD
COMM_VEGA,WTI Crude,10,6M,NYMEX,975375.5948752341,EUR
COMM_VEGA,Brent Crude,7,1Y,ICE,819911.2848607524,EUR
COMM_VEGA,Gold,2,1Y,NYMEX,951890.6975312531,EUR
COMM_VEGA,Brent Crude,7,1M,NYMEX,680148.0179035353,EUR
COMM_VEGA,WTI Crude,6,6M,CME,497511.97226818546,USD
COMM_VEGA,Brent Crude,9,1Y,NYMEX,195793.49631634547,GBP
COMM_VEGA,WTI Crude,1,6M,CME,67104.44830702983,GBP
COMM_VEGA,Brent Crude,5,6M,ICE,984476.5251138629,EUR
COMM_VEGA,Gold,2,1M,ICE,20394.557651873547,EUR
COMM_VEGA,Brent Crude,5,1M,CME,904391.7592710964,USD
COMM_VEGA,Brent Crude,6,1Y,ICE,259317.62247534058,USD
COMM_VEGA,Gold,11,1M,CME,529248.4937748928,GBP
COMM_VEGA,WTI Crude,6,1Y,CME,775045.2342771293,USD
COMM_VEGA,Gold,10,1Y,NYMEX,186850.1055066007,GBP
COMM_VEGA,Gold,2,1Y,NYMEX,571297.1544893648,EUR
COMM_VEGA,WTI Crude,6,1M,NYMEX,179299.73047676112,GBP
COMM_VEGA,Brent Crude,9,6M,CME,191625.91484484624,USD
COMM_VEGA,Gold,11,6M,NYMEX,702587.8099131084,GBP
COMM_VEGA,WTI Crude,8,1M,NYMEX,698473.8820771095,USD
COMM_VEGA,Gold,7,1Y,ICE,673102.4815886557,USD
COMM_VEGA,Gold,5,1Y,ICE,635401.1634969629,USD
COMM_VEGA,Brent Crude,6,6M,CME,791030.7981720355,EUR
COMM_VEGA,Brent Crude,9,1M,ICE,133672.72245092943,USD
COMM_VEGA,Brent Crude,6,1M,ICE,535941.0422244748,USD
COMM_VEGA,Gold,10,6M,ICE,519519.6287824037,GBP
COMM_VEGA,WTI Crude,8,1M,NYMEX,871517.7688463166,USD
COMM_VEGA,Gold,8,6M,ICE,804733.2765179601,EUR
COMM_VEGA,Gold,2,6M,ICE,802027.1891165855,GBP
COMM_VEGA,Gold,8,1M,ICE,793834.4452933933,GBP
COMM_VEGA,Gold,1,1Y,ICE,416738.57098170643,EUR
COMM_VEGA,Gold,7,1M,NYMEX,886855.8474991746,EUR
COMM_VEGA,WTI Crude,5,1Y,ICE,773927.4582901851,GBP
COMM_VEGA,WTI Crude,11,1M,ICE,97103.16841878211,GBP
COMM_VEGA,Brent Crude,7,1M,CME,908977.1422178545,GBP
COMM_VEGA,Gold,3,1M,ICE,179623.01300203646,EUR
COMM_VEGA,Brent Crude,1,6M,ICE,707941.0332370523,EUR
COMM_VEGA,Brent Crude,8,1M,NYMEX,420852.6697526492,GBP
COMM_VEGA,WTI Crude,4,1M,NYMEX,203376.1147081329,USD
COMM_VEGA,Brent Crude,7,6M,NYMEX,670422.2785075773,EUR
COMM_VEGA,WTI Crude,4,1Y,ICE,440025.9105506818,EUR
COMM_VEGA,WTI Crude,3,6M,NYMEX,57204.85711903722,USD
COMM_VEGA,WTI Crude,9,6M,NYMEX,186853.58291118074,USD
COMM_VEGA,Gold,7,1M,ICE,774238.4057023722,USD
COMM_VEGA,Gold,2,1M,NYMEX,233010.31086782366,USD
COMM_VEGA,Brent Crude,9,6M,CME,843376.2499132053,GBP
COMM_VEGA,Gold,2,1M,NYMEX,788970.4597418469,GBP
COMM_VEGA,Brent Crude,11,1M,CME,97706.7926676823,GBP
COMM_VEGA,Gold,7,1Y,CME,522634.7627590403,GBP
COMM_VEGA,WTI Crude,8,1Y,ICE,650712.0280955181,EUR
COMM_VEGA,Brent Crude,5,1Y,ICE,201942.52677495708,USD
COMM_VEGA,Brent Crude,2,1Y,CME,418112.2159080077,USD
