RiskType,Qualifier,Bucket,Label1,Label2,Amount,AmountCurrency
GIRR_DELTA,USD,,5Y,OIS USD,745829.683904907,USD
GIRR_DELTA,JPY,,XCCY,Libor3m EUR,584978.4053589372,EUR
GIRR_DELTA,EUR,,XCCY,INFL USD,616170.9691192728,USD
GIRR_DELTA,USD,,5Y,INFL USD,740382.6898949177,EUR
GIRR_DELTA,USD,,10Y,INFL USD,587280.4035656336,USD
GIRR_DELTA,GBP,,10Y,Libor3m EUR,981499.2229121644,GBP
GIRR_DELTA,GBP,,10Y,INFL USD,111644.13381309822,GBP
GIRR_DELTA,JPY,,INFL,Libor3m EUR,816219.8902064477,GBP
GIRR_DELTA,USD,,10Y,OIS USD,489635.10758391034,JPY
GIRR_DELTA,USD,,1Y,Libor3m EUR,398934.0735652775,EUR
GIRR_DELTA,JPY,,INFL,Libor3m EUR,715411.0232484222,GBP
GIRR_DELTA,EUR,,10Y,XCCY USD,378317.2092609743,EUR
GIRR_DELTA,EUR,,10Y,Libor3m EUR,560101.5860925566,GBP
GIRR_DELTA,EUR,,XCCY,OIS USD,333125.2918749635,USD
GIRR_DELTA,JPY,,10Y,INFL USD,550509.8900000801,EUR
GIRR_DELTA,GBP,,INFL,Libor3m EUR,301018.0533135079,GBP
GIRR_DELTA,JPY,,1Y,Libor3m EUR,17973.248875820434,JPY
GIRR_DELTA,GBP,,XCCY,XCCY USD,273052.64895679546,EUR
GIRR_DELTA,EUR,,1Y,OIS USD,442270.97469154163,EUR
GIRR_DELTA,JPY,,INFL,INFL USD,986064.5229059558,USD
GIRR_DELTA,EUR,,10Y,Libor3m EUR,537662.0577468283,GBP
GIRR_DELTA,JPY,,XCCY,XCCY USD,365027.1020175577,EUR
GIRR_DELTA,GBP,,10Y,INFL USD,808941.536623192,USD
GIRR_DELTA,GBP,,5Y,OIS USD,609852.6414458497,EUR
GIRR_DELTA,GBP,,XCCY,OIS USD,304874.2856238832,GBP
GIRR_DELTA,EUR,,XCCY,INFL USD,907424.581092713,USD
GIRR_DELTA,USD,,5Y,XCCY USD,48670.857598000584,JPY
GIRR_DELTA,GBP,,10Y,INFL USD,560575.1312849045,JPY
GIRR_DELTA,USD,,5Y,INFL USD,144447.28801044027,JPY
GIRR_DELTA,USD,,10Y,XCCY USD,481518.4705577794,JPY
GIRR_DELTA,USD,,1Y,INFL USD,827170.5751525465,JPY
GIRR_DELTA,JPY,,INFL,OIS USD,266886.035685701,GBP
GIRR_DELTA,GBP,,1Y,Libor3m EUR,184863.02834078093,EUR
GIRR_DELTA,USD,,5Y,XCCY USD,253576.15687326877,GBP
GIRR_DELTA,JPY,,10Y,XCCY USD,647782.6961884863,GBP
GIRR_DELTA,GBP,,1Y,XCCY USD,890317.8033241439,JPY
GIRR_DELTA,JPY,,XCCY,INFL USD,169194.8870848764,JPY
GIRR_DELTA,EUR,,INFL,Libor3m EUR,357861.87171994965,EUR
GIRR_DELTA,USD,,INFL,INFL USD,898444.0357748728,USD
GIRR_DELTA,EUR,,5Y,OIS USD,341120.23614080227,JPY
GIRR_DELTA,USD,,1Y,INFL USD,159227.483864734,USD
GIRR_DELTA,GBP,,5Y,XCCY USD,846556.0887522799,GBP
GIRR_DELTA,JPY,,5Y,XCCY USD,647050.3987563039,EUR
GIRR_DELTA,JPY,,XCCY,INFL USD,946134.1549444576,JPY
GIRR_DELTA,JPY,,XCCY,OIS USD,615947.699482911,GBP
GIRR_DELTA,USD,,1Y,INFL USD,88291.55665437886,EUR
GIRR_DELTA,USD,,XCCY,XCCY USD,427238.7540426462,GBP
GIRR_DELTA,JPY,,INFL,Libor3m EUR,387428.72762383334,EUR
GIRR_DELTA,GBP,,5Y,XCCY USD,115366.65639161736,JPY
GIRR_DELTA,USD,,10Y,OIS USD,27308.375278522904,USD
GIRR_DELTA,USD,,INFL,Libor3m EUR,767144.2257744406,GBP
GIRR_DELTA,GBP,,INFL,XCCY USD,27830.780574262826,JPY
GIRR_DELTA,JPY,,XCCY,OIS USD,190773.58922274812,USD
GIRR_DELTA,GBP,,XCCY,XCCY USD,140581.6634716572,JPY
GIRR_DELTA,GBP,,10Y,OIS USD,412690.9088779315,JPY
GIRR_DELTA,USD,,INFL,XCCY USD,487262.7408946091,JPY
GIRR_DELTA,USD,,1Y,INFL USD,805493.2697135122,JPY
GIRR_DELTA,EUR,,10Y,XCCY USD,99058.54803891256,USD
GIRR_DELTA,JPY,,INFL,INFL USD,393811.65752059605,USD
GIRR_DELTA,GBP,,INFL,Libor3m EUR,674514.4867272915,USD
GIRR_DELTA,EUR,,XCCY,OIS USD,211681.1750982033,EUR
GIRR_DELTA,JPY,,5Y,Libor3m EUR,44274.465027108425,JPY
GIRR_DELTA,USD,,10Y,Libor3m EUR,476306.55870567454,EUR
GIRR_DELTA,USD,,10Y,Libor3m EUR,227160.3033871523,USD
GIRR_DELTA,EUR,,INFL,Libor3m EUR,491987.8614824826,EUR
GIRR_DELTA,GBP,,XCCY,INFL USD,514912.2035030415,EUR
GIRR_DELTA,GBP,,10Y,XCCY USD,294644.332403137,USD
GIRR_DELTA,EUR,,5Y,Libor3m EUR,220590.74436324774,JPY
GIRR_DELTA,GBP,,INFL,Libor3m EUR,776484.3312675661,EUR
GIRR_DELTA,GBP,,XCCY,Libor3m EUR,499393.9617980054,JPY
GIRR_DELTA,GBP,,INFL,INFL USD,218484.82587496392,GBP
GIRR_DELTA,GBP,,10Y,XCCY USD,214158.5686031527,EUR
GIRR_DELTA,GBP,,5Y,OIS USD,820692.0440679087,JPY
GIRR_DELTA,EUR,,10Y,XCCY USD,911849.2560091564,GBP
GIRR_DELTA,USD,,INFL,Libor3m EUR,588415.1461394684,EUR
GIRR_DELTA,EUR,,1Y,OIS USD,229292.84183635766,JPY
GIRR_DELTA,USD,,10Y,INFL USD,980921.6664457623,GBP
GIRR_DELTA,EUR,,5Y,XCCY USD,153846.82821824023,GBP
GIRR_DELTA,EUR,,INFL,Libor3m EUR,162581.5458208612,JPY
GIRR_DELTA,USD,,5Y,INFL USD,748102.0238968136,JPY
GIRR_DELTA,USD,,5Y,XCCY USD,758239.7056453176,JPY
GIRR_DELTA,USD,,5Y,XCCY USD,836309.7882323436,USD
GIRR_DELTA,JPY,,XCCY,INFL USD,123691.4908611323,JPY
GIRR_DELTA,USD,,INFL,XCCY USD,816712.8349750589,USD
GIRR_DELTA,GBP,,5Y,INFL USD,643343.1851004874,EUR
GIRR_DELTA,JPY,,INFL,XCCY USD,257485.77994563166,EUR
GIRR_DELTA,JPY,,10Y,Libor3m EUR,390439.14138693607,GBP
GIRR_DELTA,GBP,,INFL,OIS USD,412273.93669327366,USD
GIRR_DELTA,GBP,,INFL,Libor3m EUR,468629.5885126817,USD
GIRR_DELTA,GBP,,INFL,XCCY USD,987491.4460835699,USD
GIRR_DELTA,GBP,,5Y,OIS USD,761725.9613839568,USD
GIRR_DELTA,GBP,,5Y,XCCY USD,438512.9971063531,JPY
GIRR_DELTA,EUR,,XCCY,INFL USD,648153.0909404194,EUR
GIRR_DELTA,EUR,,XCCY,INFL USD,751594.4648351534,EUR
GIRR_DELTA,EUR,,1Y,XCCY USD,752052.3067782733,USD
GIRR_DELTA,EUR,,1Y,Libor3m EUR,865211.8840926251,GBP
GIRR_DELTA,JPY,,5Y,INFL USD,931638.1532857743,USD
GIRR_DELTA,GBP,,5Y,Libor3m EUR,30835.28547624176,JPY
GIRR_DELTA,JPY,,XCCY,OIS USD,498779.0070254244,GBP
GIRR_DELTA,GBP,,XCCY,INFL USD,825781.4517203022,EUR
GIRR_DELTA,USD,,5Y,INFL USD,633785.0438311856,JPY
GIRR_DELTA,USD,,INFL,Libor3m EUR,534282.5224803634,JPY
GIRR_DELTA,USD,,10Y,OIS USD,578439.6388050362,EUR
GIRR_DELTA,GBP,,10Y,OIS USD,740146.701876239,JPY
GIRR_DELTA,EUR,,INFL,INFL USD,472628.777480572,EUR
GIRR_DELTA,JPY,,5Y,INFL USD,962157.5481705545,GBP
GIRR_DELTA,GBP,,5Y,INFL USD,341880.3064719927,USD
GIRR_DELTA,JPY,,XCCY,OIS USD,268750.90016522445,GBP
GIRR_DELTA,JPY,,1Y,INFL USD,597290.6805049705,JPY
GIRR_DELTA,USD,,10Y,INFL USD,648108.4337215996,GBP
GIRR_DELTA,GBP,,INFL,OIS USD,469819.6408502463,EUR
GIRR_DELTA,JPY,,1Y,Libor3m EUR,764185.6658607873,USD
GIRR_DELTA,EUR,,5Y,XCCY USD,991785.6508500866,USD
GIRR_DELTA,JPY,,1Y,XCCY USD,313908.9161711917,JPY
GIRR_DELTA,JPY,,INFL,XCCY USD,978239.6706112761,JPY
GIRR_DELTA,JPY,,1Y,Libor3m EUR,680326.441510476,EUR
GIRR_DELTA,GBP,,1Y,Libor3m EUR,39247.9438624664,USD
GIRR_DELTA,JPY,,INFL,XCCY USD,63475.297570284,USD
GIRR_DELTA,GBP,,5Y,XCCY USD,723431.4057598544,GBP
GIRR_DELTA,USD,,INFL,XCCY USD,945512.4679928047,GBP
GIRR_DELTA,GBP,,INFL,INFL USD,488936.0954028023,JPY
GIRR_DELTA,GBP,,5Y,XCCY USD,484703.11978903745,JPY
GIRR_DELTA,USD,,1Y,Libor3m EUR,310968.04121737945,USD
GIRR_DELTA,GBP,,5Y,OIS USD,509651.8121260355,EUR
GIRR_DELTA,JPY,,INFL,INFL USD,344082.9169226831,USD
GIRR_DELTA,GBP,,10Y,INFL USD,810365.0725908427,EUR
GIRR_DELTA,GBP,,5Y,XCCY USD,384607.34862595977,USD
GIRR_DELTA,EUR,,5Y,XCCY USD,186877.84565980922,JPY
GIRR_DELTA,USD,,1Y,OIS USD,563870.3053142697,GBP
GIRR_DELTA,JPY,,10Y,XCCY USD,763008.8521007117,USD
GIRR_DELTA,EUR,,10Y,Libor3m EUR,428816.1218572894,JPY
GIRR_DELTA,JPY,,XCCY,XCCY USD,60938.08418288282,EUR
GIRR_DELTA,JPY,,INFL,INFL USD,200196.6238882037,USD
GIRR_DELTA,USD,,XCCY,XCCY USD,64516.51570765801,GBP
GIRR_DELTA,GBP,,XCCY,INFL USD,340925.9700428575,JPY
GIRR_DELTA,EUR,,5Y,INFL USD,299131.45562064776,GBP
GIRR_DELTA,GBP,,10Y,OIS USD,910089.1625260448,GBP
GIRR_DELTA,USD,,10Y,Libor3m EUR,695210.3513215785,USD
GIRR_DELTA,JPY,,5Y,XCCY USD,313295.2961536613,GBP
GIRR_DELTA,USD,,1Y,OIS USD,967130.4794527828,EUR
GIRR_DELTA,JPY,,10Y,INFL USD,392183.530007827,USD
GIRR_DELTA,JPY,,1Y,OIS USD,617397.4545296081,EUR
GIRR_DELTA,GBP,,XCCY,OIS USD,875883.2823318049,JPY
GIRR_DELTA,JPY,,INFL,XCCY USD,626764.5707005078,EUR
GIRR_DELTA,JPY,,XCCY,Libor3m EUR,260694.76647907207,GBP
GIRR_DELTA,JPY,,10Y,XCCY USD,256658.6615589445,JPY
GIRR_DELTA,JPY,,5Y,INFL USD,401226.85239053663,GBP
GIRR_DELTA,JPY,,XCCY,OIS USD,278496.2679659186,GBP
GIRR_DELTA,JPY,,INFL,Libor3m EUR,494089.196431971,USD
GIRR_DELTA,USD,,1Y,OIS USD,897997.2262050239,JPY
GIRR_DELTA,EUR,,10Y,XCCY USD,261095.14289309212,GBP
GIRR_DELTA,JPY,,1Y,INFL USD,225338.10387858894,GBP
GIRR_DELTA,EUR,,10Y,OIS USD,872720.2591542269,JPY
GIRR_DELTA,EUR,,XCCY,OIS USD,656392.1956524871,JPY
GIRR_DELTA,JPY,,XCCY,INFL USD,744557.1552473766,EUR
GIRR_DELTA,USD,,1Y,Libor3m EUR,457400.0767272426,EUR
GIRR_DELTA,JPY,,INFL,Libor3m EUR,959970.5602984661,USD
GIRR_DELTA,USD,,1Y,INFL USD,949840.7402724492,EUR
GIRR_DELTA,JPY,,XCCY,OIS USD,894421.6723318856,GBP
GIRR_DELTA,USD,,INFL,XCCY USD,205761.11010910914,EUR
GIRR_DELTA,JPY,,10Y,XCCY USD,372165.21249704773,JPY
GIRR_DELTA,USD,,1Y,Libor3m EUR,473378.9693347594,USD
GIRR_DELTA,GBP,,XCCY,Libor3m EUR,393084.7228993012,USD
GIRR_DELTA,GBP,,INFL,INFL USD,360834.08119884366,GBP
GIRR_DELTA,GBP,,XCCY,OIS USD,460618.79749887646,JPY
GIRR_DELTA,EUR,,10Y,Libor3m EUR,774684.9882215691,EUR
GIRR_DELTA,JPY,,10Y,Libor3m EUR,538445.5500001236,GBP
GIRR_DELTA,USD,,1Y,XCCY USD,132812.69803748242,JPY
GIRR_DELTA,GBP,,10Y,XCCY USD,783949.6503016044,EUR
GIRR_DELTA,USD,,10Y,INFL USD,614813.8680338461,USD
GIRR_DELTA,GBP,,10Y,INFL USD,323719.3056956847,GBP
GIRR_DELTA,GBP,,1Y,OIS USD,454913.4704675398,USD
GIRR_DELTA,EUR,,INFL,XCCY USD,765735.6598075462,JPY
GIRR_DELTA,GBP,,10Y,Libor3m EUR,903467.2496328107,GBP
GIRR_DELTA,JPY,,XCCY,XCCY USD,202499.2890083695,JPY
GIRR_DELTA,JPY,,1Y,INFL USD,156272.76298077608,GBP
GIRR_DELTA,USD,,1Y,INFL USD,84678.05651357627,GBP
GIRR_DELTA,USD,,XCCY,OIS USD,239956.5249063609,JPY
GIRR_DELTA,USD,,INFL,OIS USD,481849.9150031232,JPY
GIRR_DELTA,EUR,,5Y,Libor3m EUR,752534.4707688782,JPY
GIRR_DELTA,GBP,,5Y,OIS USD,995467.3290049646,EUR
GIRR_DELTA,USD,,1Y,Libor3m EUR,227385.2732896748,EUR
GIRR_DELTA,GBP,,1Y,XCCY USD,266573.3063513816,USD
GIRR_DELTA,GBP,,INFL,OIS USD,544967.63174374,GBP
GIRR_DELTA,GBP,,1Y,Libor3m EUR,155995.42897347859,EUR
GIRR_DELTA,GBP,,1Y,OIS USD,238936.82815163356,JPY
GIRR_DELTA,USD,,INFL,OIS USD,306290.4698069588,USD
GIRR_DELTA,JPY,,5Y,OIS USD,269201.9383824188,GBP
GIRR_DELTA,EUR,,5Y,INFL USD,786018.6136140848,JPY
GIRR_DELTA,USD,,10Y,OIS USD,947677.1597421205,EUR
GIRR_DELTA,USD,,INFL,Libor3m EUR,75549.46458901506,USD
GIRR_DELTA,EUR,,1Y,XCCY USD,345267.5626212861,USD
GIRR_DELTA,USD,,1Y,OIS USD,102995.07447817938,USD
GIRR_DELTA,JPY,,1Y,OIS USD,55661.18664733636,USD
GIRR_DELTA,JPY,,INFL,INFL USD,963671.0279050654,GBP
GIRR_DELTA,USD,,INFL,XCCY USD,746995.4225106228,EUR
GIRR_DELTA,JPY,,10Y,Libor3m EUR,715274.8710504866,EUR
GIRR_DELTA,GBP,,INFL,XCCY USD,306676.47946542414,EUR
GIRR_DELTA,JPY,,10Y,Libor3m EUR,692677.5375181285,GBP
GIRR_DELTA,EUR,,INFL,INFL USD,493291.92111685657,GBP
GIRR_DELTA,JPY,,XCCY,INFL USD,902665.8218587129,EUR
GIRR_DELTA,EUR,,XCCY,XCCY USD,555585.4613911865,GBP
GIRR_DELTA,USD,,5Y,OIS USD,327239.26675030787,GBP
GIRR_DELTA,JPY,,INFL,XCCY USD,257397.98015337612,JPY
GIRR_DELTA,USD,,10Y,Libor3m EUR,474369.50953003584,JPY
GIRR_DELTA,USD,,1Y,INFL USD,49147.640037413235,GBP
GIRR_DELTA,JPY,,1Y,INFL USD,491505.2222788541,GBP
GIRR_DELTA,EUR,,1Y,INFL USD,179396.24609078522,GBP
GIRR_DELTA,EUR,,5Y,INFL USD,176680.17404230172,USD
GIRR_DELTA,GBP,,5Y,INFL USD,526268.9681170298,GBP
GIRR_DELTA,JPY,,1Y,XCCY USD,683323.3399311556,JPY
GIRR_DELTA,JPY,,1Y,XCCY USD,686294.4264937756,GBP
GIRR_DELTA,EUR,,INFL,XCCY USD,437552.90985317127,USD
GIRR_DELTA,EUR,,10Y,OIS USD,931207.3225870935,USD
GIRR_DELTA,JPY,,XCCY,OIS USD,740009.2944635866,JPY
GIRR_DELTA,USD,,5Y,OIS USD,97314.88312832359,GBP
GIRR_DELTA,USD,,5Y,OIS USD,729450.3613370556,USD
GIRR_DELTA,EUR,,XCCY,INFL USD,586758.8705901419,JPY
GIRR_DELTA,GBP,,1Y,Libor3m EUR,514791.643500637,JPY
GIRR_DELTA,GBP,,INFL,OIS USD,391755.11568007193,USD
GIRR_DELTA,USD,,INFL,INFL USD,554786.1090620545,JPY
GIRR_DELTA,GBP,,INFL,INFL USD,672296.846148176,JPY
GIRR_DELTA,JPY,,XCCY,Libor3m EUR,912359.8886829978,USD
GIRR_DELTA,GBP,,10Y,OIS USD,538639.7836410215,USD
GIRR_DELTA,JPY,,INFL,Libor3m EUR,449121.14419051923,GBP
GIRR_DELTA,USD,,XCCY,OIS USD,738552.7368940761,EUR
GIRR_DELTA,EUR,,XCCY,Libor3m EUR,831457.3540596776,USD
GIRR_DELTA,JPY,,1Y,XCCY USD,680333.2726965488,EUR
GIRR_DELTA,GBP,,5Y,Libor3m EUR,500294.17537061643,GBP
GIRR_DELTA,USD,,1Y,INFL USD,469249.23187242454,GBP
GIRR_DELTA,EUR,,5Y,OIS USD,972514.6691540844,JPY
GIRR_DELTA,USD,,5Y,INFL USD,760619.0058692805,JPY
GIRR_DELTA,USD,,INFL,Libor3m EUR,404447.5522138217,EUR
GIRR_DELTA,EUR,,1Y,Libor3m EUR,142660.1219304427,USD
GIRR_DELTA,EUR,,10Y,OIS USD,521309.35129651485,EUR
GIRR_DELTA,EUR,,INFL,XCCY USD,248515.54245052775,USD
GIRR_DELTA,GBP,,5Y,OIS USD,971344.2876508518,JPY
GIRR_DELTA,JPY,,INFL,Libor3m EUR,596846.2729820381,USD
GIRR_DELTA,GBP,,5Y,INFL USD,156714.4991398508,EUR
GIRR_DELTA,GBP,,10Y,INFL USD,939350.7428274972,JPY
GIRR_DELTA,USD,,5Y,INFL USD,788468.5508740286,EUR
GIRR_DELTA,GBP,,XCCY,OIS USD,881032.6905099133,GBP
GIRR_DELTA,EUR,,10Y,Libor3m EUR,598967.7379882195,EUR
GIRR_DELTA,EUR,,5Y,OIS USD,693052.9004853443,JPY
GIRR_DELTA,USD,,10Y,INFL USD,194882.99082880488,USD
GIRR_DELTA,USD,,1Y,XCCY USD,825095.8221594652,EUR
GIRR_DELTA,EUR,,1Y,INFL USD,182006.87753508688,JPY
GIRR_DELTA,USD,,10Y,OIS USD,242776.34817265774,USD
GIRR_DELTA,EUR,,5Y,Libor3m EUR,378062.486869247,GBP
GIRR_DELTA,EUR,,5Y,XCCY USD,21775.29377432317,USD
GIRR_DELTA,JPY,,INFL,XCCY USD,781914.2344675537,USD
GIRR_DELTA,JPY,,INFL,INFL USD,571482.0382289367,GBP
GIRR_DELTA,GBP,,10Y,INFL USD,697104.7564477115,EUR
GIRR_DELTA,EUR,,XCCY,INFL USD,848144.4695311012,JPY
GIRR_DELTA,EUR,,1Y,OIS USD,27250.67556197674,JPY
GIRR_DELTA,USD,,1Y,INFL USD,171190.61142224478,USD
GIRR_DELTA,GBP,,1Y,INFL USD,98809.87676284483,JPY
GIRR_DELTA,JPY,,1Y,OIS USD,930500.6270519556,JPY
GIRR_DELTA,GBP,,INFL,XCCY USD,153985.17644876408,USD
GIRR_DELTA,USD,,XCCY,Libor3m EUR,880731.5184544913,EUR
GIRR_DELTA,JPY,,XCCY,XCCY USD,510046.8728639808,EUR
GIRR_DELTA,USD,,XCCY,INFL USD,232145.52290689354,JPY
GIRR_DELTA,USD,,INFL,OIS USD,387349.1504928969,JPY
GIRR_DELTA,EUR,,XCCY,XCCY USD,388961.288368585,GBP
GIRR_DELTA,GBP,,INFL,Libor3m EUR,448953.29821570223,GBP
GIRR_DELTA,EUR,,1Y,INFL USD,276906.27127474186,JPY
GIRR_DELTA,EUR,,INFL,Libor3m EUR,240860.22877815532,JPY
GIRR_DELTA,EUR,,INFL,INFL USD,432572.58530095936,USD
GIRR_DELTA,USD,,5Y,XCCY USD,896210.6320263301,USD
GIRR_DELTA,GBP,,XCCY,INFL USD,597578.2436279773,USD
GIRR_DELTA,USD,,XCCY,INFL USD,218517.68731252017,GBP
GIRR_DELTA,GBP,,1Y,OIS USD,793374.8194833677,EUR
GIRR_DELTA,GBP,,10Y,XCCY USD,186276.10454391668,GBP
GIRR_DELTA,USD,,XCCY,OIS USD,700295.1229251219,JPY
GIRR_DELTA,GBP,,XCCY,XCCY USD,24120.52976341598,USD
GIRR_DELTA,JPY,,1Y,OIS USD,67202.94112096781,GBP
GIRR_DELTA,EUR,,1Y,OIS USD,214927.40064537237,EUR
GIRR_DELTA,JPY,,INFL,INFL USD,354679.32145770686,JPY
GIRR_DELTA,JPY,,10Y,Libor3m EUR,444813.12155292276,JPY
GIRR_DELTA,GBP,,INFL,OIS USD,599395.5379800085,JPY
GIRR_DELTA,GBP,,XCCY,Libor3m EUR,315037.3774595942,EUR
GIRR_DELTA,GBP,,XCCY,OIS USD,831406.1940213385,GBP
GIRR_DELTA,GBP,,1Y,INFL USD,811567.221184258,EUR
GIRR_DELTA,EUR,,XCCY,Libor3m EUR,169538.68026519218,JPY
GIRR_DELTA,USD,,5Y,INFL USD,832205.4863841258,JPY
GIRR_DELTA,USD,,XCCY,Libor3m EUR,480159.27346302726,JPY
GIRR_DELTA,EUR,,10Y,INFL USD,356587.72461217217,EUR
GIRR_DELTA,USD,,10Y,XCCY USD,405969.9779433328,JPY
GIRR_DELTA,EUR,,1Y,INFL USD,923584.7095756991,EUR
GIRR_DELTA,GBP,,5Y,Libor3m EUR,185617.21085587997,EUR
GIRR_DELTA,GBP,,10Y,INFL USD,539753.3590392773,USD
