RiskType,Qualifier,Bucket,Label1,Label2,Amount,AmountCurrency
EQ_VEGA,Google LLC,5,6M,SPOT,590372.884523517,USD
EQ_VEGA,Google LLC,4,1Y,REPO,704187.2775122597,GBP
EQ_VEGA,Google LLC,8,1Y,REPO,354468.43172602326,USD
EQ_VEGA,Apple Inc.,7,1Y,REPO,338965.00830757746,USD
EQ_VEGA,Google LLC,7,1Y,SPOT,37572.75994601899,USD
EQ_VEGA,Microsoft Corp.,7,6M,REPO,339935.78692488436,EUR
EQ_VEGA,Google LLC,8,6M,SPOT,223060.0080432356,GBP
EQ_VEGA,Microsoft Corp.,8,6M,REPO,740047.2988784849,GBP
EQ_VEGA,Apple Inc.,5,1Y,SPOT,800199.7548200126,USD
EQ_VEGA,Apple Inc.,7,1Y,SPOT,857233.7953718544,GBP
EQ_VEGA,Google LLC,10,1Y,REPO,97506.03128389831,USD
EQ_VEGA,Microsoft Corp.,3,1M,REPO,742201.1844484401,USD
EQ_VEGA,Apple Inc.,13,1Y,REPO,517887.0125437739,GBP
EQ_VEGA,Apple Inc.,13,6M,SPOT,77364.46145303782,USD
EQ_VEGA,Google LLC,3,1M,SPOT,63881.052712758596,GBP
EQ_VEGA,Apple Inc.,11,6M,REPO,244901.05620416862,USD
EQ_VEGA,Apple Inc.,11,6M,REPO,848886.3683897337,GBP
EQ_VEGA,Microsoft Corp.,6,1M,REPO,375726.1652940196,EUR
EQ_VEGA,Microsoft Corp.,7,1M,REPO,13984.764739050315,EUR
EQ_VEGA,Microsoft Corp.,13,1Y,SPOT,913528.2584709583,GBP
EQ_VEGA,Microsoft Corp.,10,1Y,REPO,147611.90246843777,EUR
EQ_VEGA,Google LLC,7,1Y,SPOT,256811.09310998573,USD
EQ_VEGA,Google LLC,4,6M,REPO,989846.1444887095,GBP
EQ_VEGA,Google LLC,10,1M,REPO,963729.8272982128,USD
EQ_VEGA,Apple Inc.,3,1M,SPOT,112911.09872100409,GBP
EQ_VEGA,Apple Inc.,13,1Y,REPO,802376.0462627129,USD
EQ_VEGA,Google LLC,10,1Y,SPOT,985651.4166805949,EUR
EQ_VEGA,Google LLC,8,1Y,REPO,147786.08796179673,GBP
EQ_VEGA,Microsoft Corp.,11,6M,REPO,235750.24226459785,EUR
EQ_VEGA,Apple Inc.,11,1Y,REPO,514172.9853896026,GBP
EQ_VEGA,Apple Inc.,13,1Y,REPO,997244.612630258,GBP
EQ_VEGA,Microsoft Corp.,5,6M,REPO,165620.35631798214,EUR
EQ_VEGA,Microsoft Corp.,13,1Y,REPO,209599.75847475484,USD
EQ_VEGA,Google LLC,6,6M,SPOT,584944.2564061193,EUR
EQ_VEGA,Google LLC,8,1Y,SPOT,157808.22250250672,EUR
EQ_VEGA,Microsoft Corp.,3,1Y,SPOT,674627.7397820118,USD
EQ_VEGA,Google LLC,6,1M,REPO,904975.9464783047,GBP
EQ_VEGA,Google LLC,2,1Y,SPOT,732534.9276183521,GBP
EQ_VEGA,Microsoft Corp.,11,1M,SPOT,652714.6786898146,USD
EQ_VEGA,Apple Inc.,3,6M,SPOT,513959.8899662511,USD
EQ_VEGA,Apple Inc.,5,1Y,SPOT,388307.5028770015,USD
EQ_VEGA,Microsoft Corp.,6,1M,REPO,730475.2220549302,GBP
EQ_VEGA,Microsoft Corp.,5,6M,REPO,779029.2268054778,USD
EQ_VEGA,Google LLC,1,1M,SPOT,894522.5053597983,GBP
EQ_VEGA,Apple Inc.,13,6M,REPO,413786.77202117705,USD
EQ_VEGA,Microsoft Corp.,3,1Y,SPOT,884360.382796273,GBP
EQ_VEGA,Microsoft Corp.,7,6M,REPO,833589.5325298128,GBP
EQ_VEGA,Google LLC,13,1Y,REPO,279910.1204981826,GBP
EQ_VEGA,Apple Inc.,9,1Y,SPOT,369678.13796637673,GBP
EQ_VEGA,Google LLC,6,6M,SPOT,588546.7221829313,GBP
EQ_VEGA,Apple Inc.,5,6M,SPOT,714073.0706598135,USD
EQ_VEGA,Apple Inc.,5,1Y,SPOT,945009.1665410834,EUR
EQ_VEGA,Google LLC,4,1M,REPO,817151.4924917106,GBP
EQ_VEGA,Microsoft Corp.,3,1Y,SPOT,347032.9449199011,GBP
EQ_VEGA,Microsoft Corp.,7,6M,REPO,629701.7002322257,EUR
EQ_VEGA,Microsoft Corp.,10,1Y,REPO,702020.7193426973,USD
EQ_VEGA,Apple Inc.,11,6M,SPOT,852189.3436684854,USD
EQ_VEGA,Google LLC,4,6M,REPO,19161.71133903639,EUR
EQ_VEGA,Microsoft Corp.,13,6M,SPOT,29168.131759449843,USD
EQ_VEGA,Microsoft Corp.,4,6M,SPOT,116632.49946587169,GBP
EQ_VEGA,Google LLC,12,1Y,REPO,354648.16731705307,USD
EQ_VEGA,Google LLC,5,1M,SPOT,220179.20093021897,GBP
EQ_VEGA,Microsoft Corp.,9,1Y,SPOT,957868.4204125702,USD
EQ_VEGA,Apple Inc.,12,6M,REPO,503430.4299226096,GBP
EQ_VEGA,Microsoft Corp.,10,6M,REPO,258891.59275383287,EUR
EQ_VEGA,Apple Inc.,4,1Y,REPO,966768.7524996935,USD
EQ_VEGA,Apple Inc.,13,6M,REPO,237624.10337401764,USD
EQ_VEGA,Apple Inc.,2,1M,REPO,31341.529349488643,EUR
EQ_VEGA,Microsoft Corp.,7,1M,REPO,675424.3770898039,GBP
EQ_VEGA,Microsoft Corp.,6,1M,SPOT,589955.3936031507,EUR
EQ_VEGA,Apple Inc.,3,1Y,SPOT,340081.4912002705,GBP
EQ_VEGA,Apple Inc.,4,1M,REPO,180769.12406426386,EUR
EQ_VEGA,Google LLC,3,6M,REPO,774403.2147052019,GBP
EQ_VEGA,Apple Inc.,13,6M,SPOT,128951.23063570369,EUR
EQ_VEGA,Apple Inc.,5,6M,REPO,563051.8615730368,EUR
EQ_VEGA,Google LLC,5,1M,REPO,391107.1323071168,GBP
EQ_VEGA,Apple Inc.,2,1M,SPOT,204749.59770946758,EUR
EQ_VEGA,Microsoft Corp.,10,1M,SPOT,819916.2061288516,EUR
EQ_VEGA,Google LLC,13,1Y,REPO,209388.0718319368,EUR
EQ_VEGA,Google LLC,12,6M,SPOT,89954.0761187834,EUR
EQ_VEGA,Microsoft Corp.,1,1Y,REPO,892360.8813047147,USD
EQ_VEGA,Google LLC,2,1Y,REPO,746511.8348737345,GBP
EQ_VEGA,Microsoft Corp.,1,1Y,SPOT,916878.548882445,USD
EQ_VEGA,Google LLC,7,1M,SPOT,480724.07634718705,EUR
EQ_VEGA,Google LLC,2,6M,SPOT,981187.116886457,EUR
EQ_VEGA,Apple Inc.,5,6M,SPOT,966137.7789835125,EUR
EQ_VEGA,Apple Inc.,11,1M,SPOT,703717.7012764695,GBP
EQ_VEGA,Microsoft Corp.,12,1M,SPOT,416617.6932816245,GBP
EQ_VEGA,Google LLC,8,6M,SPOT,467913.52755230345,USD
EQ_VEGA,Microsoft Corp.,3,1Y,REPO,873397.9330055257,USD
EQ_VEGA,Apple Inc.,12,1M,REPO,452226.269988696,USD
EQ_VEGA,Apple Inc.,12,1Y,REPO,918515.9725405686,GBP
EQ_VEGA,Apple Inc.,11,6M,SPOT,706729.337495119,USD
EQ_VEGA,Apple Inc.,5,6M,SPOT,187771.9098702506,GBP
EQ_VEGA,Apple Inc.,8,6M,REPO,778823.2669119406,EUR
EQ_VEGA,Microsoft Corp.,4,1M,REPO,440142.9554111711,USD
EQ_VEGA,Microsoft Corp.,4,1Y,SPOT,135747.20215329132,EUR
EQ_VEGA,Microsoft Corp.,9,6M,REPO,489497.6695994318,GBP
EQ_VEGA,Apple Inc.,12,1Y,SPOT,271365.6286560507,EUR
EQ_VEGA,Apple Inc.,7,6M,REPO,15485.675578038245,EUR
EQ_VEGA,Google LLC,1,6M,SPOT,382950.1003998993,USD
EQ_VEGA,Apple Inc.,10,6M,SPOT,45767.55537378997,USD
EQ_VEGA,Google LLC,13,1Y,REPO,609481.7966832598,GBP
EQ_VEGA,Apple Inc.,7,1M,REPO,978432.8162754861,USD
EQ_VEGA,Google LLC,12,6M,REPO,973256.0717645698,GBP
EQ_VEGA,Apple Inc.,11,1M,SPOT,948358.2705259828,USD
EQ_VEGA,Google LLC,11,6M,REPO,13154.83307224124,EUR
EQ_VEGA,Microsoft Corp.,13,1Y,REPO,558172.7199558491,USD
EQ_VEGA,Apple Inc.,4,1Y,REPO,822206.1386044078,GBP
EQ_VEGA,Google LLC,13,6M,REPO,521611.9063501913,GBP
EQ_VEGA,Google LLC,1,1Y,SPOT,888166.3730623227,EUR
EQ_VEGA,Microsoft Corp.,8,6M,SPOT,253916.32430504792,USD
EQ_VEGA,Microsoft Corp.,5,1M,SPOT,168974.70264252674,USD
EQ_VEGA,Microsoft Corp.,12,6M,REPO,795222.8350130074,GBP
EQ_VEGA,Google LLC,11,1Y,REPO,365931.93768552283,GBP
EQ_VEGA,Apple Inc.,8,1Y,REPO,437321.39073135273,USD
EQ_VEGA,Apple Inc.,5,6M,REPO,368664.5033170184,EUR
EQ_VEGA,Apple Inc.,10,6M,REPO,482308.18165387237,GBP
EQ_VEGA,Apple Inc.,6,1M,REPO,260412.31348266103,EUR
EQ_VEGA,Apple Inc.,3,1Y,REPO,589301.7402598368,USD
EQ_VEGA,Google LLC,6,1M,REPO,787978.3785792991,USD
EQ_VEGA,Google LLC,6,1Y,REPO,216401.1026269085,USD
EQ_VEGA,Microsoft Corp.,3,6M,REPO,634530.7217588286,USD
EQ_VEGA,Google LLC,1,1Y,SPOT,86957.00921600306,USD
EQ_VEGA,Apple Inc.,6,1M,SPOT,213296.50438681425,EUR
EQ_VEGA,Apple Inc.,2,1Y,REPO,731786.0620623482,EUR
EQ_VEGA,Google LLC,11,1Y,REPO,157523.3123353668,USD
EQ_VEGA,Google LLC,3,1M,REPO,845763.3430176638,EUR
EQ_VEGA,Microsoft Corp.,13,1Y,REPO,378811.07569831994,GBP
EQ_VEGA,Apple Inc.,10,1M,SPOT,440000.0038722407,GBP
EQ_VEGA,Apple Inc.,3,1Y,SPOT,152201.5635910974,USD
EQ_VEGA,Google LLC,12,6M,SPOT,839169.0985479561,EUR
EQ_VEGA,Google LLC,8,1Y,SPOT,136265.6718765818,USD
EQ_VEGA,Microsoft Corp.,8,1Y,SPOT,996907.1858465018,USD
EQ_VEGA,Google LLC,3,1M,SPOT,103229.49045892568,EUR
EQ_VEGA,Google LLC,13,1Y,SPOT,878801.4648663973,USD
EQ_VEGA,Apple Inc.,8,1M,SPOT,75268.83113371009,USD
EQ_VEGA,Microsoft Corp.,3,1M,SPOT,696834.0628314448,USD
EQ_VEGA,Google LLC,7,1M,REPO,370189.21662151086,GBP
EQ_VEGA,Apple Inc.,9,1M,SPOT,629213.1702705745,USD
EQ_VEGA,Apple Inc.,11,1Y,REPO,181429.72722590636,EUR
EQ_VEGA,Google LLC,4,1Y,SPOT,477758.81220319535,USD
EQ_VEGA,Microsoft Corp.,5,1Y,SPOT,675718.2292722834,GBP
EQ_VEGA,Google LLC,6,1Y,SPOT,670250.5503002204,EUR
EQ_VEGA,Microsoft Corp.,12,1Y,SPOT,867384.204102048,USD
EQ_VEGA,Apple Inc.,4,1Y,REPO,545258.8833643894,GBP
EQ_VEGA,Apple Inc.,1,1M,SPOT,141939.32645085457,EUR
EQ_VEGA,Google LLC,2,1Y,REPO,325627.7940274876,USD
EQ_VEGA,Google LLC,6,1Y,SPOT,299604.68021156435,GBP
EQ_VEGA,Microsoft Corp.,10,1M,REPO,275109.93734924676,EUR
EQ_VEGA,Apple Inc.,6,1Y,SPOT,271754.065073292,EUR
EQ_VEGA,Microsoft Corp.,4,6M,SPOT,761671.5404385945,USD
EQ_VEGA,Google LLC,5,1M,SPOT,20516.31015481188,EUR
EQ_VEGA,Google LLC,13,1M,REPO,646806.9672550096,USD
EQ_VEGA,Microsoft Corp.,5,1Y,REPO,228831.54195242524,GBP
EQ_VEGA,Google LLC,7,1Y,REPO,405568.1751453069,GBP
EQ_VEGA,Google LLC,12,1Y,REPO,970600.1024493801,GBP
EQ_VEGA,Apple Inc.,6,1Y,SPOT,662277.1324231111,EUR
EQ_VEGA,Microsoft Corp.,6,1Y,SPOT,508258.58337886794,EUR
EQ_VEGA,Microsoft Corp.,4,1Y,REPO,235236.749546196,GBP
EQ_VEGA,Google LLC,6,1M,REPO,32159.01276804964,EUR
EQ_VEGA,Microsoft Corp.,8,6M,SPOT,553491.4884283225,USD
EQ_VEGA,Google LLC,11,6M,SPOT,491800.7744957086,EUR
EQ_VEGA,Apple Inc.,2,1M,REPO,366929.41513206734,USD
EQ_VEGA,Apple Inc.,2,6M,REPO,607862.13794837,GBP
EQ_VEGA,Apple Inc.,12,1Y,SPOT,855933.1465184999,GBP
EQ_VEGA,Google LLC,10,1M,SPOT,950052.9253324119,USD
EQ_VEGA,Google LLC,1,1M,REPO,523212.64519084146,EUR
EQ_VEGA,Microsoft Corp.,13,1Y,REPO,587467.7038285153,EUR
EQ_VEGA,Microsoft Corp.,9,1Y,REPO,486858.9369843018,GBP
EQ_VEGA,Microsoft Corp.,1,1Y,REPO,296919.01286912756,USD
EQ_VEGA,Google LLC,7,1M,SPOT,145488.52081559118,GBP
EQ_VEGA,Google LLC,7,6M,SPOT,961230.4198597089,USD
EQ_VEGA,Apple Inc.,4,1M,REPO,403490.25058065605,GBP
EQ_VEGA,Google LLC,9,1Y,REPO,411745.05623584875,USD
EQ_VEGA,Google LLC,2,1Y,REPO,159860.30855430572,GBP
EQ_VEGA,Apple Inc.,2,1Y,SPOT,703949.6356587014,GBP
EQ_VEGA,Apple Inc.,6,1Y,SPOT,107704.15495961571,GBP
EQ_VEGA,Apple Inc.,6,1M,SPOT,680753.8611915319,GBP
EQ_VEGA,Google LLC,7,6M,SPOT,658705.0875800992,USD
EQ_VEGA,Microsoft Corp.,13,1Y,REPO,467884.7689142173,GBP
EQ_VEGA,Google LLC,3,6M,REPO,409454.7670658824,EUR
EQ_VEGA,Microsoft Corp.,12,6M,SPOT,876326.6131853249,USD
EQ_VEGA,Microsoft Corp.,4,1Y,SPOT,539169.5483681666,EUR
EQ_VEGA,Google LLC,11,6M,SPOT,392866.55849893607,GBP
EQ_VEGA,Microsoft Corp.,10,6M,REPO,494642.89182629675,USD
EQ_VEGA,Apple Inc.,12,1M,SPOT,779446.1800223655,GBP
EQ_VEGA,Apple Inc.,6,6M,SPOT,286655.7979809729,EUR
EQ_VEGA,Microsoft Corp.,4,1M,REPO,808236.4136492755,EUR
EQ_VEGA,Microsoft Corp.,2,1M,REPO,150337.71612951494,EUR
EQ_VEGA,Google LLC,4,6M,SPOT,964051.3045364601,EUR
EQ_VEGA,Microsoft Corp.,2,6M,REPO,508502.78051675,EUR
EQ_VEGA,Google LLC,8,1M,SPOT,691550.6617148496,USD
EQ_VEGA,Google LLC,10,1M,SPOT,920809.0348431634,EUR
EQ_VEGA,Microsoft Corp.,3,1Y,SPOT,429568.7246342093,EUR
EQ_VEGA,Google LLC,10,6M,SPOT,408829.5674627758,USD
EQ_VEGA,Google LLC,4,6M,SPOT,633364.3894266249,EUR
EQ_VEGA,Microsoft Corp.,8,6M,SPOT,841934.3008902457,EUR
EQ_VEGA,Apple Inc.,4,1Y,REPO,349778.6931743845,EUR
EQ_VEGA,Apple Inc.,4,6M,REPO,458848.1785556162,USD
EQ_VEGA,Microsoft Corp.,1,1M,REPO,146847.33617876898,USD
